"","chrom","start","end","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"6391","chr17",79673086,79673087,"6","4","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","5","6","6","6","6","6","6","6","5","6","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","4","6","6","6"
"6392","chr17",79673091,79673092,"6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","3","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","4","6","6","6","6","4","6","6","6","5","6","4","5","6","6","6","6","6","6"
"6393","chr17",79673100,79673101,"5","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6"
"6394","chr17",79673105,79673106,"6","6","6","6","6","5","6","6","6","5","6","5","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"6395","chr17",79673111,79673112,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","4","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","5","6","6","4","6","6","6","6","5","6","6","6","6"
"6396","chr17",79683391,79683392,"6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","5","6","6","6","5","6","6","6","5","6","5","6","6","6","5","6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"6397","chr17",79683435,79683436,"6","6","6","5","6","6","6","5","5","3","6","5","6","6","5","6","5","5","6","4","6","6","6","6","6","6","5","6","5","5","3","6","6","5","6","4","6","5","6","6","6","6","6","6","6","6","5","6","5","6","6","5","5","6","6","6","5","5","6","5"
"6398","chr17",79703372,79703373,"0","1","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"6399","chr17",79703377,79703378,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"6400","chr17",79703415,79703416,"4","3","2","6","5","1","2","1","5","2","3","4","2","0","4","6","4","5","1","1","4","2","6","2","4","5","0","2","4","3","4","4","6","3","6","1","0","0","1","4","4","0","2","5","3","0","4","2","4","6","4","4","3","3","3","6","6","0","0","4"
"6401","chr17",79823344,79823345,"6","6","6","5","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","5","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","4","5","6","6","6","6","6","5","6","6","6","5","6","6"
"6402","chr17",79823388,79823389,"6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","5","5","6","6","5","6","6","6","6","4","6","6","4","5","6"
"6403","chr17",79823417,79823418,"6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","5","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6"
"6404","chr17",79921059,79921060,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6405","chr17",79921078,79921079,"6","6","6","5","4","5","6","6","5","5","3","6","6","3","6","6","6","6","1","6","6","5","5","6","6","6","5","6","6","3","5","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","6","3","6","6","6","6","2"
"6406","chr17",79921097,79921098,"5","6","6","6","6","6","6","6","6","5","6","6","5","6","4","6","6","6","4","5","6","6","6","6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","4","6","5","6","6","6","6","6","4","6","6","6","6","6","5","6","6","6","6","5","6"
"6407","chr17",79921100,79921101,"6","6","5","6","4","6","6","6","6","3","6","6","6","6","5","6","6","6","5","6","6","6","6","4","5","6","6","6","6","6","6","6","6","6","4","6","6","4","6","5","6","6","5","6","6","5","6","6","6","6","5","5","6","6","6","6","6","6","6","6"
"6408","chr17",79921130,79921131,"5","4","6","5","6","5","5","5","5","6","5","5","6","6","5","6","4","6","6","6","5","6","6","6","6","5","6","6","6","5","6","5","6","6","6","6","6","6","6","6","3","4","6","6","6","6","6","5","6","6","6","6","6","6","6","3","6","6","5","6"
"6409","chr17",79921149,79921150,"6","6","6","5","6","6","6","4","6","6","6","6","4","5","6","5","6","6","6","5","6","6","6","6","6","6","6","6","4","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6"
"6410","chr17",79921165,79921166,"6","5","6","5","6","6","3","6","4","4","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","5","6","6","5","6","6","6","5","6","6","6","6","5","6","6","5","3","6","5","6","6","6","5","6","6","6","5","6","5"
"6411","chr17",79921168,79921169,"6","6","3","6","6","2","6","5","6","4","3","6","6","5","5","5","4","6","6","6","6","3","5","3","6","6","4","6","6","5","6","6","5","6","6","6","5","6","6","6","2","6","6","6","6","5","5","4","5","6","3","3","6","6","4","6","6","6","6","6"
"6412","chr17",79921190,79921191,"4","4","5","3","4","6","6","5","3","6","0","6","5","4","2","6","6","4","6","3","6","0","5","3","5","3","3","6","6","4","6","6","5","6","5","3","6","4","6","6","6","4","1","4","5","6","3","4","6","6","3","4","6","6","6","5","3","0","2","6"
"6413","chr17",79921195,79921196,"6","3","6","5","3","5","4","6","6","5","3","6","5","6","4","5","5","5","5","6","3","2","1","6","6","2","6","6","6","3","3","2","3","5","6","6","6","3","6","3","4","6","3","6","0","5","5","3","6","3","5","6","4","6","4","6","1","6","2","6"
"6414","chr17",79921240,79921241,"6","6","6","6","4","6","6","6","4","6","6","6","6","5","6","6","5","6","6","5","6","6","6","6","5","6","3","6","6","6","6","6","4","6","6","6","6","5","5","4","3","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6"
"6415","chr17",79924712,79924713,"6","6","6","5","0","6","6","6","6","6","6","6","6","6","1","6","6","6","6","6","6","6","6","6","6","6","6","5","4","2","2","6","4","6","6","6","4","6","2","6","6","5","3","6","6","3","2","4","6","6","6","3","4","6","2","4","6","6","4","6"
"6416","chr17",79924747,79924748,"4","6","4","5","2","6","3","6","6","4","0","5","2","3","6","6","3","6","5","6","6","4","4","3","6","6","1","5","4","6","1","5","5","3","2","5","4","5","3","5","6","5","3","2","4","4","4","5","3","6","5","4","5","2","5","6","6","6","6","4"
"6417","chr17",79948787,79948788,"6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","5","6","6","4","5","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","2","6"
"6418","chr17",79948797,79948798,"6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"6419","chr17",79948801,79948802,"6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","5","6","6","6","6","6","6","6","6","5","5","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6"
"6420","chr17",79948808,79948809,"6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","4","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","5","6"
"6421","chr17",79948824,79948825,"6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","4","6","6","3","6","6","6","6","6","6","6","5","6","6","6","4","5","5","6","4","6","6","6","5","6","4"
"6422","chr17",79948829,79948830,"6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","5","5","6","6","5","6","6","6","6","6","6","6","6","6","6","5","5","6","6","5","6","5","6","6","6","4","5","6","6","6","5","6","6"
"6423","chr17",79948908,79948909,"6","6","6","6","6","5","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","5","5","6","5","6","6","5","6","6","6","6","6","6","6","4","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"6424","chr17",79948928,79948929,"6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","4"
"6425","chr17",79948938,79948939,"6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6"
"6426","chr17",79948945,79948946,"6","6","6","6","6","6","6","6","5","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","6","6"
"6427","chr17",79948962,79948963,"6","6","6","6","6","4","6","6","6","4","6","6","5","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"6428","chr17",79949006,79949007,"6","6","6","4","6","6","6","6","6","6","6","6","6","5","6","6","6","3","5","6","6","6","6","6","6","6","6","5","6","5","6","6","5","6","6","6","6","5","5","6","5","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","4","6","5","6"
"6429","chr17",79949612,79949613,"6","6","6","6","5","6","6","4","5","4","5","6","5","6","6","5","6","6","6","4","3","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","5","4"
"6430","chr17",79963736,79963737,"6","6","5","6","6","6","6","4","5","6","6","6","5","6","6","6","4","6","5","5","5","6","6","6","5","6","6","4","6","6","6","6","4","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","4","6","6","6","5"
"6431","chr17",79963740,79963741,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","5","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","5","4","6","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6"
"6432","chr17",79963802,79963803,"6","6","6","6","4","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","5","3","6","6","6","6","6","6","5","6","4","6","6","6","4","6","6","3","6","5","6","6","6","6","6","6","5","5","6","6","6","6","6","4","4","6","6","6","6","6"
"6433","chr17",79965190,79965191,"6","5","5","5","6","5","4","6","6","6","6","6","5","6","6","4","6","6","6","5","5","6","6","6","6","5","6","6","5","6","6","6","6","6","6","5","5","6","6","6","6","6","6","5","5","6","6","6","6","4","4","6","6","6","3","5","6","6","5","6"
"6434","chr17",79977609,79977610,"6","6","6","6","5","5","4","6","6","6","6","6","6","6","5","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","4","6","5","6","6","6","6","6"
"6435","chr17",79977639,79977640,"5","6","6","5","6","6","6","6","6","5","3","6","4","6","6","6","6","5","6","6","6","6","6","6","4","6","5","6","6","6","4","6","6","6","6","6","4","6","6","6","5","4","6","6","6","6","5","4","6","6","6","5","6","4","4","5","6","6","5","6"
"6436","chr17",79977647,79977648,"6","6","5","3","3","4","6","4","6","6","4","6","4","6","1","6","1","6","5","6","5","3","5","6","5","6","5","6","6","6","6","6","3","6","5","4","4","6","5","6","5","5","6","5","6","6","5","6","5","5","6","5","5","4","5","6","6","6","4","5"
"6437","chr17",79977697,79977698,"6","4","0","6","5","5","3","6","5","6","2","5","2","2","6","4","3","6","6","0","6","6","6","6","4","5","6","6","4","6","5","3","5","6","6","3","6","3","6","4","2","6","3","5","2","6","6","4","4","2","6","3","5","6","5","1","4","5","6","4"
"6438","chr17",79977712,79977713,"6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","3","5","5","6","6","6","5","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","4","4","6","6","6","6"
"6439","chr17",79977716,79977717,"6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","3","5","6","4","6","6","6","6","6","6","6","6","6","6","5","5","6","6","5","6","6","5","6"
"6440","chr17",79977728,79977729,"6","6","6","6","6","5","6","5","5","6","5","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6"
"6441","chr17",80046961,80046962,"6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5"
"6442","chr17",80048385,80048386,"6","6","6","6","5","5","4","6","6","6","6","5","5","5","6","3","6","5","4","4","5","5","4","4","6","3","3","6","5","6","3","6","5","6","6","6","6","5","6","3","6","6","6","6","6","6","3","6","4","6","5","6","6","6","6","5","6","5","6","6"
"6443","chr17",80048388,80048389,"5","3","5","2","6","5","4","6","6","6","6","3","6","5","6","2","6","4","6","6","6","4","5","6","6","6","3","6","5","6","4","6","5","6","6","3","6","5","6","6","6","6","6","3","6","6","4","6","6","5","6","6","5","5","6","6","6","5","6","6"
"6444","chr17",80048497,80048498,"6","6","6","6","6","6","5","6","6","6","6","3","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","5","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","4","6","5","5","4","5","6","6","6","6"
"6445","chr17",80048504,80048505,"5","5","6","5","6","6","5","1","6","6","5","6","5","5","5","6","6","6","6","6","5","1","5","6","6","4","6","6","4","3","5","5","6","6","6","6","6","6","6","5","5","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","4","6","6","5"
"6446","chr17",80062709,80062710,"6","6","5","6","4","6","6","6","6","6","6","6","6","4","5","2","6","6","6","5","6","3","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6"
"6447","chr17",80062776,80062777,"5","6","5","6","6","6","6","6","5","6","6","6","6","5","5","6","5","6","6","6","5","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6"
"6448","chr17",80062789,80062790,"6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","5","4","6","6","6","6","3","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6"
"6449","chr17",80062831,80062832,"5","6","5","6","5","6","5","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","5","6","6","6","5","6","6","5","5","4","6","6","6","6","6","6","6","5","5","6","6","6","5","6","5","6","6","4","5","6"
"6450","chr17",80076412,80076413,"6","6","6","6","6","4","6","6","6","6","6","6","6","6","5","6","6","5","6","6","5","6","6","6","5","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"6451","chr17",80076497,80076498,"6","6","4","6","6","4","6","6","6","6","6","6","5","6","6","6","6","5","6","6","5","6","5","6","6","6","6","6","6","6","5","4","6","6","6","5","5","5","6","6","3","6","6","6","6","5","5","6","6","6","6","5","4","6","6","6","6","5","5","6"
"6452","chr17",80174058,80174059,"6","6","6","4","6","6","5","6","6","6","6","5","1","5","6","3","5","1","5","6","3","6","4","5","5","6","6","5","6","6","0","6","6","3","6","6","6","4","6","3","5","6","5","5","3","5","4","5","5","6","6","4","4","5","6","6","3","4","5","6"
"6453","chr17",80174061,80174062,"6","6","6","5","6","6","6","6","6","5","5","6","6","6","6","6","5","5","6","6","6","6","6","6","5","5","5","6","5","6","6","6","6","5","5","6","5","5","5","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","4"
"6454","chr17",80174064,80174065,"6","6","6","5","5","6","5","6","6","6","6","6","4","6","5","6","6","5","6","6","6","6","6","6","4","6","6","6","5","6","6","6","6","6","5","6","6","5","5","6","5","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6"
"6455","chr17",80174084,80174085,"6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6"
