"","chrom","start","end","meth","cov","avg"
"30846","chr20",36013486,36013695,20,23,0.869565217391304
"30847","chr20",36037603,36037903,3,9,0.333333333333333
"30848","chr20",36040098,36040398,3,4,0.75
"30849","chr20",36041134,36041434,2,4,0.5
"30850","chr20",36145414,36145714,0,0,NA
"30851","chr20",36147982,36148294,18,21,0.857142857142857
"30852","chr20",36148294,36148606,5,7,0.714285714285714
"30853","chr20",36153035,36153786,7,11,0.636363636363636
"30854","chr20",36153786,36154537,8,10,0.8
"30855","chr20",36156482,36156979,0,32,0
"30856","chr20",36160361,36160661,9,10,0.9
"30857","chr20",36770478,36770778,37,37,1
"30858","chr20",36773589,36773889,8,8,1
"30859","chr20",36781408,36781708,10,10,1
"30860","chr20",36793845,36794210,3,45,0.0666666666666667
"30861","chr20",36794210,36794576,0,0,NA
"30862","chr20",36796362,36796662,12,15,0.8
"30863","chr20",36801874,36802174,4,4,1
"30864","chr20",37172138,37172438,2,2,1
"30865","chr20",37230044,37230344,2,35,0.0571428571428571
"30866","chr20",37270838,37271138,4,5,0.8
"30867","chr20",37274032,37274332,3,5,0.6
"30868","chr20",37275221,37275418,3,21,0.142857142857143
"30869","chr20",37275418,37275615,5,5,1
"30870","chr20",37349666,37349966,13,16,0.8125
"30871","chr20",37359847,37360147,1,22,0.0454545454545455
"30872","chr20",37393172,37393472,3,7,0.428571428571429
"30873","chr20",37412085,37412380,2,2,1
"30874","chr20",37464695,37464995,37,38,0.973684210526316
"30875","chr20",37676384,37676684,3,5,0.6
"30876","chr20",37676713,37677013,1,10,0.1
"30877","chr20",39190938,39191238,5,5,1
"30878","chr20",39193656,39193956,0,0,NA
"30879","chr20",39309587,39309887,0,1,0
"30880","chr20",39312334,39312751,2,4,0.5
"30881","chr20",39313940,39314240,9,10,0.9
"30882","chr20",39318819,39319689,7,22,0.318181818181818
"30883","chr20",39320381,39320681,32,38,0.842105263157895
"30884","chr20",39320775,39321075,39,53,0.735849056603774
"30885","chr20",39321495,39321795,50,57,0.87719298245614
"30886","chr20",39489071,39489371,7,12,0.583333333333333
"30887","chr20",39633287,39633587,2,17,0.117647058823529
"30888","chr20",39633690,39633990,4,6,0.666666666666667
"30889","chr20",39666614,39666914,4,4,1
"30890","chr20",39715693,39715993,1,1,1
"30891","chr20",39762602,39762902,7,8,0.875
"30892","chr20",39769613,39769913,2,3,0.666666666666667
"30893","chr20",39770820,39771120,18,18,1
"30894","chr20",39860747,39861047,2,3,0.666666666666667
"30895","chr20",39946971,39947271,3,5,0.6
"30896","chr20",39947304,39947604,2,2,1
"30897","chr20",39968393,39968693,8,19,0.421052631578947
"30898","chr20",40029220,40029520,2,2,1
"30899","chr20",40040117,40040417,0,0,NA
"30900","chr20",40138060,40138360,7,7,1
"30901","chr20",40243457,40243757,0,0,NA
"30902","chr20",40321993,40322293,0,8,0
"30903","chr20",41766675,41766975,4,8,0.5
"30904","chr20",42087879,42088179,3,7,0.428571428571429
"30905","chr20",42141854,42142154,2,4,0.5
"30906","chr20",42142266,42142730,17,21,0.80952380952381
"30907","chr20",42142730,42143194,4,8,0.5
"30908","chr20",42158483,42158783,5,6,0.833333333333333
"30909","chr20",42186470,42186770,32,33,0.96969696969697
"30910","chr20",42186952,42187252,6,6,1
"30911","chr20",42187436,42187608,8,8,1
"30912","chr20",42193595,42193845,25,25,1
"30913","chr20",42193845,42194096,15,18,0.833333333333333
"30914","chr20",42194430,42194614,11,11,1
"30915","chr20",42194614,42194798,5,5,1
"30916","chr20",42213141,42213441,4,5,0.8
"30917","chr20",42286632,42286892,0,2,0
"30918","chr20",42295269,42295480,36,54,0.666666666666667
"30919","chr20",42568104,42568404,0,0,NA
"30920","chr20",42583747,42584047,0,1,0
"30921","chr20",42679458,42679758,9,10,0.9
"30922","chr20",42802630,42802930,4,5,0.8
"30923","chr20",42805747,42806047,6,6,1
"30924","chr20",42809427,42809727,16,16,1
"30925","chr20",42836596,42836896,0,0,NA
"30926","chr20",42837525,42837825,2,3,0.666666666666667
"30927","chr20",42840269,42840511,6,8,0.75
"30928","chr20",42840511,42840754,0,0,NA
"30929","chr20",42931385,42931685,0,0,NA
"30930","chr20",42955630,42955930,16,18,0.888888888888889
"30931","chr20",43017025,43017325,2,12,0.166666666666667
"30932","chr20",43027510,43027810,4,8,0.5
"30933","chr20",43105264,43105433,1,1,1
"30934","chr20",43243247,43243547,16,16,1
"30935","chr20",43271380,43271680,28,37,0.756756756756757
"30936","chr20",43378518,43378818,41,43,0.953488372093023
"30937","chr20",43434940,43435240,1,2,0.5
"30938","chr20",43512913,43513213,7,7,1
"30939","chr20",43513770,43514123,0,50,0
"30940","chr20",43727204,43727504,15,16,0.9375
"30941","chr20",43883115,43883415,3,6,0.5
"30942","chr20",43919187,43919487,12,12,1
"30943","chr20",43971504,43971804,6,10,0.6
"30944","chr20",43973564,43973778,0,0,NA
"30945","chr20",43974717,43975017,5,5,1
"30946","chr20",43977398,43977564,5,8,0.625
"30947","chr20",44041173,44041473,9,10,0.9
"30948","chr20",44045622,44045922,0,1,0
"30949","chr20",44046960,44047260,21,22,0.954545454545455
"30950","chr20",44065562,44065781,5,28,0.178571428571429
"30951","chr20",44065781,44066001,2,14,0.142857142857143
"30952","chr20",44128830,44129130,2,14,0.142857142857143
"30953","chr20",44330696,44330996,2,3,0.666666666666667
"30954","chr20",44407233,44407533,0,0,NA
"30955","chr20",44412484,44412784,5,6,0.833333333333333
"30956","chr20",44440601,44440901,5,10,0.5
"30957","chr20",44513617,44513917,1,3,0.333333333333333
"30958","chr20",44521581,44521881,9,9,1
"30959","chr20",44543022,44543322,9,11,0.818181818181818
"30960","chr20",44661856,44662156,18,29,0.620689655172414
"30961","chr20",44714362,44714662,1,1,1
"30962","chr20",44750882,44751182,1,2,0.5
"30963","chr20",44844560,44844860,4,48,0.0833333333333333
"30964","chr20",44875435,44875735,0,0,NA
"30965","chr20",44881321,44881621,7,7,1
"30966","chr20",44882363,44882663,0,6,0
"30967","chr20",44933608,44933908,6,10,0.6
"30968","chr20",44934561,44934861,11,15,0.733333333333333
"30969","chr20",44942853,44943153,16,17,0.941176470588235
"30970","chr20",45030597,45030897,1,1,1
"30971","chr20",45295274,45295574,12,17,0.705882352941177
"30972","chr20",45337855,45338155,3,4,0.75
"30973","chr20",45375590,45375890,2,17,0.117647058823529
"30974","chr20",45439618,45439918,7,9,0.777777777777778
"30975","chr20",45522868,45523102,2,2,1
"30976","chr20",45833233,45833533,7,7,1
"30977","chr20",45871212,45871512,6,6,1
"30978","chr20",45944383,45944683,4,10,0.4
"30979","chr20",45946345,45946645,1,8,0.125
"30980","chr20",45947473,45947684,0,8,0
"30981","chr20",45948439,45948739,6,9,0.666666666666667
"30982","chr20",45949730,45950030,6,6,1
"30983","chr20",45988383,45988547,1,2,0.5
"30984","chr20",45989696,45989996,5,13,0.384615384615385
"30985","chr20",46618850,46619080,5,6,0.833333333333333
"30986","chr20",46619080,46619311,17,17,1
"30987","chr20",46647194,46647494,8,11,0.727272727272727
"30988","chr20",46923435,46923735,0,0,NA
"30989","chr20",47237920,47238220,1,25,0.04
"30990","chr20",47265156,47265456,4,6,0.666666666666667
"30991","chr20",47278396,47278696,5,5,1
"30992","chr20",47280050,47280350,4,5,0.8
"30993","chr20",47284516,47284816,8,8,1
"30994","chr20",47296610,47296910,16,16,1
"30995","chr20",47299670,47299970,21,21,1
"30996","chr20",47300360,47300660,13,13,1
"30997","chr20",47561740,47562040,1,2,0.5
"30998","chr20",47749750,47750050,4,5,0.8
"30999","chr20",47801302,47801602,0,0,NA
"31000","chr20",47808997,47809297,1,1,1
"31001","chr20",47934417,47934904,7,8,0.875
"31002","chr20",47937456,47937756,9,17,0.529411764705882
"31003","chr20",48061839,48062139,3,9,0.333333333333333
"31004","chr20",48096315,48096561,13,15,0.866666666666667
"31005","chr20",48096561,48096808,1,2,0.5
"31006","chr20",48096922,48097222,4,16,0.25
"31007","chr20",48188005,48188305,6,6,1
"31008","chr20",48221049,48221349,4,4,1
"31009","chr20",48292447,48292747,1,1,1
"31010","chr20",48293020,48293320,9,10,0.9
"31011","chr20",48295099,48295399,0,2,0
"31012","chr20",48309665,48309965,0,0,NA
"31013","chr20",48313912,48314212,0,0,NA
"31014","chr20",48315860,48316160,2,2,1
"31015","chr20",48317812,48318112,2,2,1
"31016","chr20",48328513,48328813,1,1,1
"31017","chr20",48334189,48334489,1,9,0.111111111111111
"31018","chr20",48385956,48386256,5,5,1
"31019","chr20",48392543,48392843,9,10,0.9
"31020","chr20",48409015,48409315,2,3,0.666666666666667
"31021","chr20",48421700,48422000,2,3,0.666666666666667
"31022","chr20",48427029,48427329,9,9,1
"31023","chr20",48431410,48431710,7,7,1
"31024","chr20",48439504,48439804,0,0,NA
"31025","chr20",48526482,48526782,32,33,0.96969696969697
"31026","chr20",48526928,48527228,2,3,0.666666666666667
"31027","chr20",48555236,48555536,9,9,1
"31028","chr20",48585389,48585689,5,5,1
"31029","chr20",48585860,48586160,3,3,1
"31030","chr20",48598236,48598461,32,35,0.914285714285714
"31031","chr20",48598461,48598687,11,15,0.733333333333333
"31032","chr20",48598722,48599022,8,47,0.170212765957447
"31033","chr20",48601731,48602031,12,13,0.923076923076923
"31034","chr20",48646134,48646434,15,25,0.6
"31035","chr20",48650159,48650459,2,2,1
"31036","chr20",48726632,48726932,2,2,1
"31037","chr20",48727486,48727768,1,1,1
"31038","chr20",48727768,48728050,3,3,1
"31039","chr20",48770621,48770921,3,37,0.0810810810810811
"31040","chr20",48802725,48803025,0,28,0
"31041","chr20",48806344,48806644,16,61,0.262295081967213
"31042","chr20",48809832,48810132,6,6,1
"31043","chr20",48810466,48810766,41,41,1
"31044","chr20",48921940,48922183,27,32,0.84375
"31045","chr20",48922183,48922427,11,12,0.916666666666667
"31046","chr20",48938406,48938706,12,14,0.857142857142857
"31047","chr20",48960933,48961233,3,9,0.333333333333333
"31048","chr20",48963129,48963429,3,3,1
"31049","chr20",48976514,48976800,15,20,0.75
"31050","chr20",48977146,48977446,4,4,1
"31051","chr20",48984110,48984410,9,9,1
"31052","chr20",49011579,49011879,9,10,0.9
"31053","chr20",49056884,49057184,3,4,0.75
"31054","chr20",49063125,49063425,2,2,1
"31055","chr20",49063690,49063990,8,9,0.888888888888889
"31056","chr20",49067635,49067935,0,0,NA
"31057","chr20",49126148,49126343,3,3,1
"31058","chr20",49126343,49126538,0,5,0
"31059","chr20",49131147,49131447,2,2,1
"31060","chr20",49204641,49204941,7,23,0.304347826086957
"31061","chr20",49211422,49211722,0,1,0
"31062","chr20",49262157,49262457,8,42,0.19047619047619
"31063","chr20",49278956,49279256,10,10,1
"31064","chr20",49294369,49294669,14,15,0.933333333333333
"31065","chr20",49345032,49345332,0,0,NA
"31066","chr20",49345416,49345626,4,4,1
"31067","chr20",49345626,49345836,12,12,1
"31068","chr20",49346395,49346609,6,8,0.75
"31069","chr20",49346609,49346824,9,9,1
"31070","chr20",49346879,49347179,4,11,0.363636363636364
"31071","chr20",49360775,49361075,4,6,0.666666666666667
"31072","chr20",49362788,49363088,4,6,0.666666666666667
"31073","chr20",49364251,49364551,2,2,1
"31074","chr20",49411270,49411570,0,80,0
"31075","chr20",49415942,49416242,12,13,0.923076923076923
"31076","chr20",49454175,49454475,12,12,1
"31077","chr20",49471294,49471594,12,12,1
"31078","chr20",49573787,49574087,3,3,1
"31079","chr20",49618358,49618658,11,12,0.916666666666667
"31080","chr20",49708506,49708806,11,16,0.6875
"31081","chr20",50149352,50149652,12,14,0.857142857142857
"31082","chr20",50158009,50158309,6,9,0.666666666666667
"31083","chr20",50159627,50159927,17,23,0.739130434782609
"31084","chr20",50176859,50177159,4,6,0.666666666666667
"31085","chr20",50182045,50182345,3,4,0.75
"31086","chr20",50248169,50248469,19,19,1
"31087","chr20",50366690,50366990,0,19,0
"31088","chr20",50367034,50367334,0,6,0
"31089","chr20",50367432,50367732,6,7,0.857142857142857
"31090","chr20",50369135,50369435,0,0,NA
"31091","chr20",50375552,50375852,19,21,0.904761904761905
"31092","chr20",50415437,50415737,0,0,NA
"31093","chr20",50416107,50416407,0,0,NA
"31094","chr20",50416543,50416843,2,45,0.0444444444444444
"31095","chr20",50419042,50419342,8,8,1
"31096","chr20",50847076,50847376,0,0,NA
"31097","chr20",51109870,51110170,3,6,0.5
"31098","chr20",51540082,51540382,0,0,NA
"31099","chr20",51592026,51592326,0,0,NA
"31100","chr20",51647937,51648116,0,2,0
"31101","chr20",51648638,51648938,0,0,NA
"31102","chr20",51833313,51833613,8,9,0.888888888888889
"31103","chr20",52196355,52196609,5,5,1
"31104","chr20",52196609,52196863,1,1,1
"31105","chr20",52226139,52226319,0,0,NA
"31106","chr20",52226744,52227044,0,7,0
"31107","chr20",52239042,52239342,0,1,0
"31108","chr20",52259830,52260130,3,7,0.428571428571429
"31109","chr20",52274117,52274417,1,1,1
"31110","chr20",52276609,52276904,29,32,0.90625
"31111","chr20",52277417,52277717,5,5,1
"31112","chr20",52324796,52325096,1,1,1
"31113","chr20",52356760,52357060,14,15,0.933333333333333
"31114","chr20",52453530,52453830,8,8,1
"31115","chr20",52456142,52456359,7,7,1
"31116","chr20",52476488,52476788,4,4,1
"31117","chr20",52532748,52533048,0,0,NA
"31118","chr20",52687362,52687543,2,3,0.666666666666667
"31119","chr20",52740185,52740485,0,19,0
"31120","chr20",52748397,52748697,11,14,0.785714285714286
"31121","chr20",52749696,52749996,0,4,0
"31122","chr20",52766201,52766430,0,2,0
"31123","chr20",52766430,52766660,0,0,NA
"31124","chr20",52784629,52784929,3,5,0.6
"31125","chr20",52790438,52790782,0,49,0
"31126","chr20",53720564,53720864,2,6,0.333333333333333
"31127","chr20",54576264,54576564,1,5,0.2
"31128","chr20",54919222,54919559,3,7,0.428571428571429
"31129","chr20",54949148,54949448,0,0,NA
"31130","chr20",54997592,54997892,1,2,0.5
"31131","chr20",55168121,55168421,8,9,0.888888888888889
"31132","chr20",55200869,55201122,30,31,0.967741935483871
"31133","chr20",55401767,55402067,15,18,0.833333333333333
"31134","chr20",55500038,55500338,0,0,NA
"31135","chr20",55684964,55685264,7,8,0.875
"31136","chr20",55687620,55687920,3,3,1
"31137","chr20",55742920,55743220,7,7,1
"31138","chr20",55786011,55786311,10,11,0.909090909090909
"31139","chr20",55833265,55833565,4,4,1
"31140","chr20",55834869,55835169,18,18,1
"31141","chr20",55835199,55835499,6,9,0.666666666666667
"31142","chr20",55835680,55835980,7,8,0.875
"31143","chr20",55836073,55836373,7,8,0.875
"31144","chr20",55836525,55836825,0,0,NA
"31145","chr20",55837468,55837768,16,16,1
"31146","chr20",55837991,55838291,0,0,NA
"31147","chr20",55838327,55838627,10,13,0.769230769230769
"31148","chr20",55838857,55839157,1,1,1
"31149","chr20",55844685,55844985,4,9,0.444444444444444
"31150","chr20",55863223,55863523,0,3,0
"31151","chr20",55900855,55901155,4,4,1
"31152","chr20",55901752,55901927,0,0,NA
"31153","chr20",55901927,55902103,5,14,0.357142857142857
"31154","chr20",55903085,55903385,3,3,1
"31155","chr20",55927304,55927604,9,11,0.818181818181818
"31156","chr20",55959463,55959673,10,11,0.909090909090909
"31157","chr20",55962854,55963154,7,7,1
"31158","chr20",55968593,55968893,14,16,0.875
"31159","chr20",55969131,55969431,15,15,1
"31160","chr20",55975442,55975742,25,25,1
"31161","chr20",55985602,55985902,37,38,0.973684210526316
"31162","chr20",56025532,56025832,7,19,0.368421052631579
"31163","chr20",56111920,56112220,0,2,0
"31164","chr20",56121381,56121681,2,2,1
"31165","chr20",56239439,56239628,10,10,1
"31166","chr20",56243352,56243652,6,7,0.857142857142857
"31167","chr20",56247363,56247575,4,4,1
"31168","chr20",56251015,56251315,8,11,0.727272727272727
"31169","chr20",56268251,56268551,0,10,0
"31170","chr20",56269497,56269724,2,3,0.666666666666667
"31171","chr20",56272171,56272471,5,6,0.833333333333333
"31172","chr20",56272711,56273059,4,4,1
"31173","chr20",56273059,56273408,0,10,0
"31174","chr20",56292763,56293063,2,4,0.5
"31175","chr20",56321349,56321649,3,3,1
"31176","chr20",56385931,56386231,2,21,0.0952380952380952
"31177","chr20",56630170,56630470,3,10,0.3
"31178","chr20",56686565,56686865,0,0,NA
"31179","chr20",56704855,56705155,19,25,0.76
"31180","chr20",56728369,56728669,18,39,0.461538461538462
"31181","chr20",56752628,56752928,2,3,0.666666666666667
"31182","chr20",56802927,56803217,9,9,1
"31183","chr20",56804060,56804307,0,0,NA
"31184","chr20",56807842,56808142,0,0,NA
"31185","chr20",56882095,56882395,0,0,NA
"31186","chr20",56888385,56888685,5,5,1
"31187","chr20",56947898,56948198,4,8,0.5
"31188","chr20",57146882,57147182,0,0,NA
"31189","chr20",57205341,57205641,1,3,0.333333333333333
"31190","chr20",57228313,57228613,1,2,0.5
"31191","chr20",57265840,57266140,4,5,0.8
"31192","chr20",57268467,57268767,10,14,0.714285714285714
"31193","chr20",57420791,57421091,1,2,0.5
"31194","chr20",57431152,57431452,0,1,0
"31195","chr20",57557473,57557773,9,10,0.9
"31196","chr20",57586030,57586258,2,2,1
"31197","chr20",57606278,57606578,0,0,NA
"31198","chr20",57615445,57615643,1,1,1
"31199","chr20",57616042,57616342,6,6,1
"31200","chr20",57618215,57618515,6,14,0.428571428571429
"31201","chr20",57622740,57622995,3,4,0.75
"31202","chr20",57795095,57795395,6,6,1
"31203","chr20",57798152,57798452,9,12,0.75
"31204","chr20",57866675,57866975,10,11,0.909090909090909
"31205","chr20",57876530,57876830,31,56,0.553571428571429
"31206","chr20",57975681,57975981,1,6,0.166666666666667
"31207","chr20",57978083,57978383,8,11,0.727272727272727
"31208","chr20",57979175,57979475,7,14,0.5
"31209","chr20",58155305,58155605,0,1,0
"31210","chr20",58325970,58326270,16,37,0.432432432432432
"31211","chr20",58345073,58345373,11,16,0.6875
"31212","chr20",58345960,58346260,1,8,0.125
"31213","chr20",58405723,58406023,3,9,0.333333333333333
"31214","chr20",58407138,58407438,1,9,0.111111111111111
"31215","chr20",58514367,58514667,18,19,0.947368421052632
"31216","chr20",58533648,58533948,8,13,0.615384615384615
"31217","chr20",59804270,59804570,5,27,0.185185185185185
"31218","chr20",59823840,59824140,1,5,0.2
"31219","chr20",59826056,59826356,4,29,0.137931034482759
"31220","chr20",59886787,59887087,0,0,NA
"31221","chr20",60371327,60371627,15,24,0.625
"31222","chr20",60376130,60376430,5,8,0.625
"31223","chr20",60455264,60455564,2,4,0.5
"31224","chr20",60468874,60469069,16,20,0.8
"31225","chr20",60469069,60469264,1,6,0.166666666666667
"31226","chr20",60559221,60559521,29,32,0.90625
"31227","chr20",60587406,60587600,12,12,1
"31228","chr20",60626142,60626442,15,22,0.681818181818182
"31229","chr20",60629123,60629423,9,9,1
"31230","chr20",60636481,60636781,4,4,1
"31231","chr20",60637797,60638097,1,1,1
"31232","chr20",60642180,60642480,11,13,0.846153846153846
"31233","chr20",60645046,60645346,18,20,0.9
"31234","chr20",60716829,60717129,0,0,NA
"31235","chr20",60722495,60722795,9,9,1
"31236","chr20",60760768,60761068,5,6,0.833333333333333
"31237","chr20",60809410,60809710,4,7,0.571428571428571
"31238","chr20",60814633,60814933,18,21,0.857142857142857
"31239","chr20",60816500,60816800,15,15,1
"31240","chr20",60858213,60858513,11,11,1
"31241","chr20",60882496,60882796,57,61,0.934426229508197
"31242","chr20",60889370,60889670,1,2,0.5
"31243","chr20",60896944,60897244,9,9,1
