"","gene","TAD"
"MRRF","MRRF","TAD_372"
"MRVI1-AS1","MRVI1-AS1","TAD_2672"
"MS4A2","MS4A2","TAD_1656"
"MSC","MSC","TAD_3150"
"MSH5","MSH5","TAD_2213"
"MSL1;DKFZp586B1922","MSL1;DKFZp586B1922","TAD_970"
"MSL3P1","MSL3P1","TAD_101"
"MSLN","MSLN","TAD_678"
"MST1P9","MST1P9","TAD_429"
"MST1R","MST1R","TAD_2747"
"MST4","MST4","TAD_1577"
"MSX1","MSX1","TAD_2228"
"MSX2P1","MSX2P1","TAD_849"
"MT1A","MT1A","TAD_1986"
"MT1B","MT1B","TAD_1261"
"MT1DP","MT1DP","TAD_1648"
"MT1F","MT1F","TAD_2837"
"MT1G","MT1G","TAD_232"
"MT1X","MT1X","TAD_990"
"MT2A","MT2A","TAD_1578"
"MT3;BC047694","MT3;BC047694","TAD_2417"
"MTA1","MTA1","TAD_714"
"MTA2","MTA2","TAD_606"
"MTBP","MTBP","TAD_587"
"MTCH1","MTCH1","TAD_3474"
"MTCH2","MTCH2","TAD_1958"
"MTCP1NB;MTCP1","MTCP1NB;MTCP1","TAD_1038"
"MTDH","MTDH","TAD_240"
"MTERFD2","MTERFD2","TAD_3003"
"MTF1","MTF1","TAD_1549"
"MTF2","MTF2","TAD_1413"
"MTFMT","MTFMT","TAD_3269"
"MTFP1","MTFP1","TAD_3533"
"MTG1","MTG1","TAD_2059"
"MTHFD1","MTHFD1","TAD_2142"
"MTHFD2L","MTHFD2L","TAD_597"
"MTHFS;AK054972","MTHFS;AK054972","TAD_2855"
"MTIF3","MTIF3","TAD_1791"
"MTL5","MTL5","TAD_2829"
"MTMR10","MTMR10","TAD_2979"
"MTMR11","MTMR11","TAD_1742"
"MTMR3","MTMR3","TAD_2683"
"MTMR9LP","MTMR9LP","TAD_180"
"MTO1","MTO1","TAD_1936"
"MTRNR2L10","MTRNR2L10","TAD_1615"
"MTRNR2L2","MTRNR2L2","TAD_1998"
"MTRNR2L4","MTRNR2L4","TAD_2999"
"MTRNR2L5","MTRNR2L5","TAD_1200"
"MTRNR2L8","MTRNR2L8","TAD_2486"
"MTTP","MTTP","TAD_2289"
"MTUS1","MTUS1","TAD_2777"
"MTVR2","MTVR2","TAD_2340"
"MTX2","MTX2","TAD_2932"
"MUC19","MUC19","TAD_2746"
"MUC20","MUC20","TAD_125"
"MUC5AC","MUC5AC","TAD_1352"
"MUC5B","MUC5B","TAD_2999"
"MUM1","MUM1","TAD_1477"
"MURC","MURC","TAD_2611"
"MUS81","MUS81","TAD_598"
"MUTED","MUTED","TAD_796"
"MUTYH","MUTYH","TAD_644"
"MVK","MVK","TAD_954"
"MVP","MVP","TAD_566"
"MXRA7","MXRA7","TAD_1732"
"MYADM","MYADM","TAD_1419"
"MYBBP1A","MYBBP1A","TAD_2737"
"MYBL1","MYBL1","TAD_3485"
"MYBL2","MYBL2","TAD_1291"
"MYBPHL","MYBPHL","TAD_2528"
"MYCBPAP","MYCBPAP","TAD_3353"
"MYCL1","MYCL1","TAD_216"
"MYD88","MYD88","TAD_667"
"MYEOV2","MYEOV2","TAD_1611"
"MYH15","MYH15","TAD_2950"
"MYH6","MYH6","TAD_1878"
"MYH7B","MYH7B","TAD_2556"
"MYL4","MYL4","TAD_3043"
"MYL6","MYL6","TAD_710"
"MYL6B","MYL6B","TAD_2206"
"MYL9","MYL9","TAD_2786"
"MYLK3","MYLK3","TAD_1941"
"MYLK4","MYLK4","TAD_974"
"MYNN","MYNN","TAD_234"
"MYO15B","MYO15B","TAD_794"
"MYO1A","MYO1A","TAD_2094"
"MYO1B","MYO1B","TAD_2196"
"MYO1C","MYO1C","TAD_3080"
"MYO1E","MYO1E","TAD_2084"
"MYO1F","MYO1F","TAD_710"
"MYO7A","MYO7A","TAD_850"
"MYO9B","MYO9B","TAD_3464"
"MYOM1","MYOM1","TAD_2281"
"MYOM2","MYOM2","TAD_3186"
"MYOZ3","MYOZ3","TAD_992"
"MYT1","MYT1","TAD_600"
"MZT2A","MZT2A","TAD_2855"
"Myopodin","Myopodin","TAD_1386"
"N4BP2L1","N4BP2L1","TAD_1421"
"N4BP2L2;HV496701","N4BP2L2;HV496701","TAD_1574"
"N6AMT2","N6AMT2","TAD_1352"
"NAA10","NAA10","TAD_1968"
"NAA16","NAA16","TAD_2164"
"NAA25","NAA25","TAD_2433"
"NAA35","NAA35","TAD_1963"
"NAA40","NAA40","TAD_2180"
"NAAA","NAAA","TAD_2845"
"NAB2","NAB2","TAD_3174"
"NACA2","NACA2","TAD_2093"
"NACAD","NACAD","TAD_1706"
"NACC1","NACC1","TAD_3525"
"NACC2","NACC2","TAD_2739"
"NADKD1","NADKD1","TAD_655"
"NAE1","NAE1","TAD_180"
"NAGA","NAGA","TAD_1291"
"NANP","NANP","TAD_3248"
"NAP1L2","NAP1L2","TAD_2971"
"NAP1L5","NAP1L5","TAD_93"
"NAP1L6","NAP1L6","TAD_209"
"NAPA","NAPA","TAD_1325"
"NAPRT1","NAPRT1","TAD_1137"
"NARF","NARF","TAD_822"
"NARFL","NARFL","TAD_3523"
"NARG2","NARG2","TAD_2994"
"NARS2","NARS2","TAD_1358"
"NAT1","NAT1","TAD_2764"
"NAT10","NAT10","TAD_868"
"NAT14","NAT14","TAD_3178"
"NAT16","NAT16","TAD_617"
"NAT8L","NAT8L","TAD_1996"
"NAT9","NAT9","TAD_2969"
"NBEAL1","NBEAL1","TAD_2643"
"NBEAL2","NBEAL2","TAD_714"
"NBPF3","NBPF3","TAD_3165"
"NCAN","NCAN","TAD_1951"
"NCAPD2","NCAPD2","TAD_3571"
"NCAPD3","NCAPD3","TAD_1460"
"NCAPH","NCAPH","TAD_1941"
"NCAPH2","NCAPH2","TAD_1482"
"NCBP2","NCBP2","TAD_3179"
"NCCRP1","NCCRP1","TAD_1127"
"NCDN","NCDN","TAD_567"
"NCF2","NCF2","TAD_790"
"NCKAP1","NCKAP1","TAD_3456"
"NCKAP5L","NCKAP5L","TAD_335"
"NCLN","NCLN","TAD_169"
"NCOA2","NCOA2","TAD_1400"
"NCOA3;BC036778","NCOA3;BC036778","TAD_2836"
"NCOA5","NCOA5","TAD_1632"
"NCOA6","NCOA6","TAD_2825"
"NCRUPAR","NCRUPAR","TAD_1505"
"NCS1","NCS1","TAD_220"
"NCSTN","NCSTN","TAD_2964"
"NDFIP1","NDFIP1","TAD_453"
"NDOR1","NDOR1","TAD_1582"
"NDRG1;AX746885","NDRG1;AX746885","TAD_3564"
"NDRG2","NDRG2","TAD_2208"
"NDRG3","NDRG3","TAD_1297"
"NDRG4","NDRG4","TAD_1859"
"NDST1","NDST1","TAD_1183"
"NDUFA10","NDUFA10","TAD_3023"
"NDUFA11","NDUFA11","TAD_2568"
"NDUFA2","NDUFA2","TAD_1290"
"NDUFA6","NDUFA6","TAD_516"
"NDUFA8","NDUFA8","TAD_1199"
"NDUFA9","NDUFA9","TAD_1052"
"NDUFAF4","NDUFAF4","TAD_2697"
"NDUFB3","NDUFB3","TAD_415"
"NDUFB4","NDUFB4","TAD_313"
"NDUFB6","NDUFB6","TAD_1745"
"NDUFC2-KCTD14","NDUFC2-KCTD14","TAD_2123"
"NDUFS1","NDUFS1","TAD_1017"
"NDUFS2","NDUFS2","TAD_474"
"NDUFS3","NDUFS3","TAD_3485"
"NDUFS4","NDUFS4","TAD_2414"
"NDUFS5","NDUFS5","TAD_2643"
"NDUFS7","NDUFS7","TAD_351"
"NDUFV2","NDUFV2","TAD_81"
"NEAT1","NEAT1","TAD_1295"
"NECAB2","NECAB2","TAD_1449"
"NECAP1","NECAP1","TAD_593"
"NEDD4","NEDD4","TAD_2820"
"NEDD8","NEDD8","TAD_1482"
"NEFH;KIAA0845","NEFH;KIAA0845","TAD_887"
"NEIL2","NEIL2","TAD_1424"
"NEIL3","NEIL3","TAD_1947"
"NEK10","NEK10","TAD_1799"
"NEK3","NEK3","TAD_1482"
"NEK7","NEK7","TAD_3329"
"NEK9","NEK9","TAD_2765"
"NELF","NELF","TAD_1167"
"NES","NES","TAD_2266"
"NETO2","NETO2","TAD_2917"
"NEU1","NEU1","TAD_1494"
"NEU3","NEU3","TAD_1610"
"NEURL","NEURL","TAD_2554"
"NEURL2","NEURL2","TAD_3444"
"NEURL3","NEURL3","TAD_213"
"NEUROD1","NEUROD1","TAD_220"
"NEUROD2","NEUROD2","TAD_3547"
"NEXN","NEXN","TAD_3478"
"NF1;AF086346","NF1;AF086346","TAD_1334"
"NFASC","NFASC","TAD_240"
"NFATC3","NFATC3","TAD_217"
"NFATC4","NFATC4","TAD_630"
"NFE2","NFE2","TAD_449"
"NFE2L1","NFE2L1","TAD_299"
"NFE2L2","NFE2L2","TAD_3460"
"NFE2L3","NFE2L3","TAD_1649"
"NFIL3","NFIL3","TAD_2912"
"NFIX","NFIX","TAD_1662"
"NFKB2","NFKB2","TAD_286"
"NFKBIA","NFKBIA","TAD_3008"
"NFKBID","NFKBID","TAD_429"
"NFKBIL1","NFKBIL1","TAD_849"
"NFU1","NFU1","TAD_2831"
"NFXL1","NFXL1","TAD_38"
"NFYC","NFYC","TAD_1611"
"NGDN","NGDN","TAD_1954"
"NGF","NGF","TAD_541"
"NGFR","NGFR","TAD_2673"
"NGFRAP1","NGFRAP1","TAD_2217"
"NGLY1","NGLY1","TAD_1358"
"NHLRC2;AK000154","NHLRC2;AK000154","TAD_2367"
"NHSL1","NHSL1","TAD_1503"
"NIM1","NIM1","TAD_3110"
"NIN","NIN","TAD_3413"
"NINJ1","NINJ1","TAD_2243"
"NINL","NINL","TAD_471"
"NIPAL1","NIPAL1","TAD_2094"
"NIPAL4","NIPAL4","TAD_1422"
"NIPBL","NIPBL","TAD_2697"
"NIPSNAP1","NIPSNAP1","TAD_1919"
"NIT1","NIT1","TAD_2682"
"NIT2","NIT2","TAD_85"
"NKAIN1","NKAIN1","TAD_32"
"NKAPL","NKAPL","TAD_1653"
"NKD2","NKD2","TAD_169"
"NKIRAS2","NKIRAS2","TAD_3332"
"NKPD1","NKPD1","TAD_2732"
"NKRF","NKRF","TAD_2932"
"NKTR","NKTR","TAD_171"
"NKX2-5","NKX2-5","TAD_3680"
"NKX3-1;BC111574","NKX3-1;BC111574","TAD_97"
"NKX6-2","NKX6-2","TAD_2273"
"NLGN2","NLGN2","TAD_803"
"NLGN3","NLGN3","TAD_1060"
"NLRC3","NLRC3","TAD_1196"
"NLRC5","NLRC5","TAD_2437"
"NLRP14","NLRP14","TAD_111"
"NLRX1","NLRX1","TAD_530"
"NMB","NMB","TAD_3644"
"NMD3","NMD3","TAD_1062"
"NME1","NME1","TAD_862"
"NME2","NME2","TAD_1985"
"NME6","NME6","TAD_3307"
"NME7","NME7","TAD_1651"
"NMNAT1","NMNAT1","TAD_2"
"NMNAT2","NMNAT2","TAD_2094"
"NMT1","NMT1","TAD_1017"
"NMU","NMU","TAD_1530"
"NM_001162367","NM_001162367","TAD_752"
"NOC2L","NOC2L","TAD_771"
"NOC3L","NOC3L","TAD_3223"
"NOD1","NOD1","TAD_2345"
"NOL12","NOL12","TAD_2367"
"NOL7","NOL7","TAD_1487"
"NOL8","NOL8","TAD_1665"
"NOM1","NOM1","TAD_461"
"NOP10","NOP10","TAD_1913"
"NOP2","NOP2","TAD_2683"
"NOP56","NOP56","TAD_3178"
"NOS1AP","NOS1AP","TAD_1291"
"NOS3","NOS3","TAD_2603"
"NOSTRIN","NOSTRIN","TAD_2350"
"NOTCH1","NOTCH1","TAD_449"
"NOTCH3","NOTCH3","TAD_2839"
"NOTCH4","NOTCH4","TAD_3365"
"NOTUM","NOTUM","TAD_757"
"NOV","NOV","TAD_3451"
"NOXA1","NOXA1","TAD_2831"
"NOXRED1","NOXRED1","TAD_2268"
"NPAT","NPAT","TAD_3119"
"NPB","NPB","TAD_3412"
"NPC1","NPC1","TAD_967"
"NPC1L1","NPC1L1","TAD_1441"
"NPC2;MIR4709","NPC2;MIR4709","TAD_3365"
"NPCEDRG","NPCEDRG","TAD_949"
"NPDC1","NPDC1","TAD_1677"
"NPEPL1","NPEPL1","TAD_1632"
"NPL","NPL","TAD_3301"
"NPR2","NPR2","TAD_997"
"NPRL3","NPRL3","TAD_1428"
"NPTN","NPTN","TAD_1700"
"NPTXR","NPTXR","TAD_1742"
"NPW","NPW","TAD_2328"
"NQO2","NQO2","TAD_3120"
"NR1D1","NR1D1","TAD_3269"
"NR1H3","NR1H3","TAD_415"
"NR2C2","NR2C2","TAD_1295"
"NR2C2AP","NR2C2AP","TAD_1310"
"NR2F6","NR2F6","TAD_1321"
"NR4A3","NR4A3","TAD_2597"
"NRAS","NRAS","TAD_3338"
"NRBP2","NRBP2","TAD_2667"
"NRCAM","NRCAM","TAD_1992"
"NRD1","NRD1","TAD_1987"
"NREP","NREP","TAD_1757"
"NRF1","NRF1","TAD_351"
"NRG2","NRG2","TAD_3547"
"NRIP1","NRIP1","TAD_424"
"NRIP3","NRIP3","TAD_1648"
"NRL","NRL","TAD_1205"
"NRM","NRM","TAD_2643"
"NRN1L;AK125818","NRN1L;AK125818","TAD_1057"
"NRP1","NRP1","TAD_1442"
"NRTN","NRTN","TAD_1936"
"NRXN3","NRXN3","TAD_2683"
"NSA2","NSA2","TAD_524"
"NSD1","NSD1","TAD_1335"
"NSFL1C","NSFL1C","TAD_1846"
"NSL1","NSL1","TAD_178"
"NSMCE1","NSMCE1","TAD_2831"
"NSMCE4A","NSMCE4A","TAD_3470"
"NSUN2","NSUN2","TAD_569"
"NSUN3","NSUN3","TAD_764"
"NSUN5P1","NSUN5P1","TAD_2706"
"NSUN7","NSUN7","TAD_1962"
"NT5C","NT5C","TAD_3080"
"NT5C2","NT5C2","TAD_2718"
"NT5C3","NT5C3","TAD_2667"
"NT5C3L","NT5C3L","TAD_1219"
"NT5DC2","NT5DC2","TAD_868"
"NT5DC3","NT5DC3","TAD_2237"
"NTHL1","NTHL1","TAD_1028"
"NTN4","NTN4","TAD_210"
"NTN5","NTN5","TAD_1170"
"NTPCR","NTPCR","TAD_2130"
"NTRK1","NTRK1","TAD_711"
"NUAK2","NUAK2","TAD_911"
"NUB1","NUB1","TAD_3279"
"NUBP1","NUBP1","TAD_3651"
"NUCB1","NUCB1","TAD_1742"
"NUCB2","NUCB2","TAD_757"
"NUCKS1","NUCKS1","TAD_3318"
"NUDCD3","NUDCD3","TAD_812"
"NUDT14","NUDT14","TAD_2123"
"NUDT16L1","NUDT16L1","TAD_1167"
"NUDT18","NUDT18","TAD_1424"
"NUDT19","NUDT19","TAD_1284"
"NUDT3","NUDT3","TAD_473"
"NUDT5","NUDT5","TAD_1500"
"NUDT6","NUDT6","TAD_2792"
"NUDT9","NUDT9","TAD_1260"
"NUMA1","NUMA1","TAD_3329"
"NUMB;AX747833","NUMB;AX747833","TAD_714"
"NUP107","NUP107","TAD_2744"
"NUP133","NUP133","TAD_1614"
"NUP155","NUP155","TAD_52"
"NUP160","NUP160","TAD_1574"
"NUP188","NUP188","TAD_2643"
"NUP214","NUP214","TAD_3329"
"NUP35","NUP35","TAD_1577"
"NUP37","NUP37","TAD_1649"
"NUP43","NUP43","TAD_3043"
"NUP54","NUP54","TAD_3087"
"NUP88","NUP88","TAD_2164"
"NUPL2","NUPL2","TAD_1625"
"NUS1","NUS1","TAD_1625"
"NUTF2","NUTF2","TAD_2268"
"NVL","NVL","TAD_2181"
"NXF1","NXF1","TAD_1290"
"NYAP1","NYAP1","TAD_2278"
"NYNRIN","NYNRIN","TAD_1682"
"Nup88","Nup88","TAD_2763"
"O3FAR1","O3FAR1","TAD_1649"
"OASL","OASL","TAD_2901"
"OAZ1","OAZ1","TAD_849"
"OAZ3","OAZ3","TAD_1202"
"OBFC1","OBFC1","TAD_586"
"OBFC2A","OBFC2A","TAD_1458"
"OBFC2B","OBFC2B","TAD_3485"
"OBSCN","OBSCN","TAD_1209"
"OBSL1","OBSL1","TAD_1732"
"OC90","OC90","TAD_1688"
"OCEL1","OCEL1","TAD_1974"
"OCIAD1","OCIAD1","TAD_3274"
"OCIAD2","OCIAD2","TAD_974"
"ODF2","ODF2","TAD_1619"
"ODF2L","ODF2L","TAD_985"
"ODF3B","ODF3B","TAD_3629"
"ODF3L2","ODF3L2","TAD_3679"
"ODZ3","ODZ3","TAD_2950"
"OGDH","OGDH","TAD_79"
"OGFRL1","OGFRL1","TAD_822"
"OGG1","OGG1","TAD_3467"
"OLA1","OLA1","TAD_821"
"OLAH","OLAH","TAD_1921"
"OPA3","OPA3","TAD_1998"
"OPLAH","OPLAH","TAD_3150"
"OPRL1","OPRL1","TAD_1799"
"OR2B6","OR2B6","TAD_3008"
"OR6S1","OR6S1","TAD_1645"
"OR7A17","OR7A17","TAD_2737"
"OR7D2;AF075036","OR7D2;AF075036","TAD_2738"
"ORAI1","ORAI1","TAD_2751"
"ORC3","ORC3","TAD_1731"
"ORC6","ORC6","TAD_1969"
"ORMDL1","ORMDL1","TAD_34"
"ORMDL2","ORMDL2","TAD_1057"
"ORMDL3","ORMDL3","TAD_1321"
"OS9","OS9","TAD_1463"
"OSBP","OSBP","TAD_2"
"OSBP2","OSBP2","TAD_2132"
"OSBPL11","OSBPL11","TAD_1868"
"OSBPL6","OSBPL6","TAD_1265"
"OSBPL7","OSBPL7","TAD_3364"
"OSBPL8","OSBPL8","TAD_1263"
"OSBPL9","OSBPL9","TAD_910"
"OSGEP","OSGEP","TAD_1168"
"OSGEPL1","OSGEPL1","TAD_2181"
"OSGIN1","OSGIN1","TAD_329"
"OST4","OST4","TAD_513"
"OSTBETA","OSTBETA","TAD_2570"
"OSTCP1","OSTCP1","TAD_3165"
"OSTM1;AJ420489","OSTM1;AJ420489","TAD_1183"
"OTOF","OTOF","TAD_3533"
"OTOS","OTOS","TAD_3120"
"OTUB1","OTUB1","TAD_2836"
"OTUB2","OTUB2","TAD_3546"
"OTUD1","OTUD1","TAD_96"
"OTUD6B","OTUD6B","TAD_3535"
"OTUD7B","OTUD7B","TAD_2182"
"OTX1","OTX1","TAD_3175"
"OVCH2","OVCH2","TAD_3232"
"OVGP1","OVGP1","TAD_2277"
"OXA1L","OXA1L","TAD_3535"
"OXCT1","OXCT1","TAD_1641"
"OXR1","OXR1","TAD_2115"
"OXSM","OXSM","TAD_3122"
"OXSR1","OXSR1","TAD_2747"
"P2RX1","P2RX1","TAD_3167"
"P2RX4","P2RX4","TAD_1692"
"P2RX7","P2RX7","TAD_540"
"P4HA2","P4HA2","TAD_1742"
"P4HA3","P4HA3","TAD_503"
"P4HB","P4HB","TAD_2"
"PA2G4P4","PA2G4P4","TAD_176"
"PABPC4","PABPC4","TAD_1422"
"PACS2","PACS2","TAD_1927"
"PADI1","PADI1","TAD_2354"
"PAFAH1B3","PAFAH1B3","TAD_1421"
"PAFAH2","PAFAH2","TAD_2123"
"PAGE1","PAGE1","TAD_1962"
"PAIP2B","PAIP2B","TAD_3381"
"PAK1IP1","PAK1IP1","TAD_3150"
"PAK2","PAK2","TAD_3678"
"PAK3","PAK3","TAD_966"
"PAK4","PAK4","TAD_2826"
"PALM","PALM","TAD_366"
"PALM3","PALM3","TAD_1156"
"PALMD","PALMD","TAD_2428"
"PAM","PAM","TAD_1261"
"PAN3","PAN3","TAD_1700"
"PAN3-AS1","PAN3-AS1","TAD_1345"
"PANK1","PANK1","TAD_1688"
"PANK2","PANK2","TAD_2845"
"PANK3","PANK3","TAD_1672"
"PANK4","PANK4","TAD_3108"
"PANX1","PANX1","TAD_2093"
"PAOX","PAOX","TAD_85"
"PAPD4","PAPD4","TAD_1290"
"PAPD5","PAPD5","TAD_2892"
"PAPD7","PAPD7","TAD_2367"
"PAPL","PAPL","TAD_1648"
"PAPLN","PAPLN","TAD_1360"
"PAPOLB","PAPOLB","TAD_1336"
"PAPOLG","PAPOLG","TAD_2216"
"PAPSS1","PAPSS1","TAD_2337"
"PAQR6","PAQR6","TAD_141"
"PAQR7","PAQR7","TAD_769"
"PAQR8","PAQR8","TAD_2057"
"PAQR9","PAQR9","TAD_1616"
"PAR1","PAR1","TAD_3412"
"PARD3","PARD3","TAD_3307"
"PARD6G","PARD6G","TAD_1616"
"PARP1","PARP1","TAD_1859"
"PARP10","PARP10","TAD_1500"
"PARP14","PARP14","TAD_1128"
"PARP16","PARP16","TAD_2093"
"PARP9","PARP9","TAD_1109"
"PARPBP","PARPBP","TAD_1484"
"PARS2","PARS2","TAD_2252"
"PARVB","PARVB","TAD_2057"
"PASK","PASK","TAD_61"
"PATL1","PATL1","TAD_2804"
"PAWR","PAWR","TAD_557"
"PAX8","PAX8","TAD_2597"
"PAXIP1","PAXIP1","TAD_1986"
"PBLD","PBLD","TAD_759"
"PBOV1","PBOV1","TAD_2860"
"PBRM1","PBRM1","TAD_1440"
"PBX2","PBX2","TAD_2734"
"PC","PC","TAD_606"
"PCBP1","PCBP1","TAD_2900"
"PCBP2","PCBP2","TAD_2237"
"PCDH1","PCDH1","TAD_2726"
"PCDHA10","PCDHA10","TAD_3654"
"PCDHA12","PCDHA12","TAD_1791"
"PCDHA9","PCDHA9","TAD_1616"
"PCDHB10","PCDHB10","TAD_793"
"PCDHB12","PCDHB12","TAD_2412"
"PCDHB14","PCDHB14","TAD_1706"
"PCDHB15","PCDHB15","TAD_3269"
"PCDHB16","PCDHB16","TAD_366"
"PCDHB2","PCDHB2","TAD_889"
"PCDHB5","PCDHB5","TAD_600"
"PCDHB6","PCDHB6","TAD_3546"
"PCDHB7","PCDHB7","TAD_3175"
"PCDHB8","PCDHB8","TAD_2392"
"PCDHB9","PCDHB9","TAD_3301"
"PCDHGA1","PCDHGA1","TAD_769"
"PCDHGA10","PCDHGA10","TAD_3249"
"PCDHGA12","PCDHGA12","TAD_3564"
"PCDHGA2","PCDHGA2","TAD_3317"
"PCDHGA3","PCDHGA3","TAD_169"
"PCDHGA4","PCDHGA4","TAD_507"
"PCDHGA5","PCDHGA5","TAD_3040"
"PCDHGA6","PCDHGA6","TAD_567"
"PCDHGA7","PCDHGA7","TAD_3271"
"PCDHGA8","PCDHGA8","TAD_1947"
"PCDHGA9","PCDHGA9","TAD_61"
"PCDHGB1","PCDHGB1","TAD_112"
"PCDHGB2","PCDHGB2","TAD_1309"
"PCDHGB3","PCDHGB3","TAD_1141"
"PCDHGB5","PCDHGB5","TAD_444"
"PCDHGB6","PCDHGB6","TAD_2217"
"PCDHGB7","PCDHGB7","TAD_245"
"PCDHGB8P","PCDHGB8P","TAD_2888"
"PCDHGC3","PCDHGC3","TAD_992"
"PCF11","PCF11","TAD_350"
"PCGF1","PCGF1","TAD_2363"
"PCGF2","PCGF2","TAD_3082"
"PCGF6","PCGF6","TAD_3364"
"PCID2","PCID2","TAD_1681"
"PCIF1","PCIF1","TAD_2920"
"PCK2","PCK2","TAD_215"
"PCLO","PCLO","TAD_3108"
"PCMT1","PCMT1","TAD_670"
"PCNT","PCNT","TAD_2443"
"PCNXL2","PCNXL2","TAD_2411"
"PCOLCE","PCOLCE","TAD_1826"
"PCOLCE2","PCOLCE2","TAD_1652"
"PCSK1N","PCSK1N","TAD_3478"
"PCYOX1L","PCYOX1L","TAD_2091"
"PCYT2","PCYT2","TAD_2836"
"PDCD11","PDCD11","TAD_93"
"PDCD1LG2","PDCD1LG2","TAD_970"
"PDCD4;MIR4680","PDCD4;MIR4680","TAD_1996"
"PDCD7","PDCD7","TAD_667"
"PDE10A","PDE10A","TAD_1636"
"PDE11A","PDE11A","TAD_1701"
"PDE12","PDE12","TAD_2825"
"PDE3A","PDE3A","TAD_513"
"PDE4B","PDE4B","TAD_777"
"PDE4C","PDE4C","TAD_709"
"PDE6A","PDE6A","TAD_258"
"PDE8A","PDE8A","TAD_600"
"PDE9A","PDE9A","TAD_850"
"PDGFA","PDGFA","TAD_2597"
"PDGFC","PDGFC","TAD_835"
"PDGFD","PDGFD","TAD_2130"
"PDGFRB","PDGFRB","TAD_2403"
"PDGFRL","PDGFRL","TAD_669"
"PDHB","PDHB","TAD_2342"
"PDIA3P","PDIA3P","TAD_73"
"PDIA4","PDIA4","TAD_1734"
"PDIA5","PDIA5","TAD_2658"
"PDIK1L","PDIK1L","TAD_3141"
"PDK1","PDK1","TAD_1825"
"PDK3","PDK3","TAD_105"
"PDLIM1","PDLIM1","TAD_2217"
"PDLIM3","PDLIM3","TAD_1626"
"PDLIM4","PDLIM4","TAD_2252"
"PDLIM7","PDLIM7","TAD_1582"
"PDRG1","PDRG1","TAD_1998"
"PDS5B","PDS5B","TAD_2087"
"PDSS2","PDSS2","TAD_1697"
"PDXP","PDXP","TAD_1671"
"PEA15","PEA15","TAD_1036"
"PEAK1","PEAK1","TAD_1826"
"PEAR1","PEAR1","TAD_590"
"PEF1;AX747565","PEF1;AX747565","TAD_3328"
"PEG10","PEG10","TAD_1123"
"PELI1;AK026714","PELI1;AK026714","TAD_3179"
"PELI2","PELI2","TAD_1482"
"PELI3","PELI3","TAD_1014"
"PELO","PELO","TAD_2130"
"PELP1","PELP1","TAD_220"
"PEPD","PEPD","TAD_2982"
"PER2","PER2","TAD_22"
"PERP","PERP","TAD_215"
"PES1","PES1","TAD_769"
"PET112","PET112","TAD_2217"
"PET117","PET117","TAD_1140"
"PEX11A","PEX11A","TAD_208"
"PEX11B","PEX11B","TAD_630"
"PEX11G","PEX11G","TAD_1742"
"PEX13","PEX13","TAD_1335"
"PEX16","PEX16","TAD_1699"
"PEX19","PEX19","TAD_2224"
"PEX2","PEX2","TAD_3654"
"PFDN1;AX748200","PFDN1;AX748200","TAD_1866"
"PFDN2","PFDN2","TAD_1963"
"PFDN5","PFDN5","TAD_3369"
"PFKFB1","PFKFB1","TAD_1315"
"PFKFB2","PFKFB2","TAD_2718"
"PFKFB3","PFKFB3","TAD_2593"
"PFKFB4","PFKFB4","TAD_3369"
"PFKL","PFKL","TAD_2556"
"PFKM","PFKM","TAD_178"
"PFN1","PFN1","TAD_1742"
"PFN4","PFN4","TAD_3146"
"PGBD1","PGBD1","TAD_3369"
"PGBD4","PGBD4","TAD_1913"
"PGBD5","PGBD5","TAD_1297"
"PGD","PGD","TAD_2570"
"PGF","PGF","TAD_431"
"PGLS","PGLS","TAD_2603"
"PGM2","PGM2","TAD_1170"
"PGM2L1","PGM2L1","TAD_1966"
"PGM5P2","PGM5P2","TAD_2"
"PGPEP1","PGPEP1","TAD_3412"
"PGRMC2","PGRMC2","TAD_2826"
"PGS1","PGS1","TAD_1649"
"PHACTR2","PHACTR2","TAD_95"
"PHB","PHB","TAD_424"
"PHC1","PHC1","TAD_1170"
"PHC2;MIR3605","PHC2;MIR3605","TAD_1174"
"PHC3","PHC3","TAD_3328"
"PHF1","PHF1","TAD_2551"
"PHF11","PHF11","TAD_766"
"PHF12","PHF12","TAD_3505"
"PHF15","PHF15","TAD_1161"
"PHF16","PHF16","TAD_350"
"PHF17","PHF17","TAD_2009"
"PHF19","PHF19","TAD_2150"
"PHF20L1","PHF20L1","TAD_3"
"PHF21A","PHF21A","TAD_3505"
"PHF5A","PHF5A","TAD_769"
"PHF7","PHF7","TAD_2024"
"PHF8","PHF8","TAD_3319"
"PHIP","PHIP","TAD_2556"
"PHKA1","PHKA1","TAD_79"
"PHKA2","PHKA2","TAD_1493"
"PHKB","PHKB","TAD_3430"
"PHLDB2","PHLDB2","TAD_3082"
"PHLDB3","PHLDB3","TAD_1731"
"PHLPP2;KIAA0931","PHLPP2;KIAA0931","TAD_1688"
"PHOSPHO1","PHOSPHO1","TAD_1017"
"PHOSPHO2","PHOSPHO2","TAD_1557"
"PHOSPHO2-KLHL23","PHOSPHO2-KLHL23","TAD_605"
"PHOX2A","PHOX2A","TAD_2722"
"PHPT1","PHPT1","TAD_3249"
"PHRF1","PHRF1","TAD_1798"
"PHTF2","PHTF2","TAD_356"
