"","gene","TAD"
"LOC285889","LOC285889","TAD_532"
"LOC285965","LOC285965","TAD_329"
"LOC285972","LOC285972","TAD_3087"
"LOC286083","LOC286083","TAD_2748"
"LOC286359","LOC286359","TAD_2144"
"LOC286442","LOC286442","TAD_2340"
"LOC338739","LOC338739","TAD_157"
"LOC338799;AK095700","LOC338799;AK095700","TAD_3167"
"LOC338862","LOC338862","TAD_13"
"LOC339047;NPIP;FLJ00285","LOC339047;NPIP;FLJ00285","TAD_3321"
"LOC339290","LOC339290","TAD_1692"
"LOC339524","LOC339524","TAD_275"
"LOC339593","LOC339593","TAD_1822"
"LOC339803","LOC339803","TAD_232"
"LOC339874","LOC339874","TAD_1200"
"LOC339894","LOC339894","TAD_1409"
"LOC340037","LOC340037","TAD_3378"
"LOC340508","LOC340508","TAD_1135"
"LOC340544","LOC340544","TAD_36"
"LOC341056","LOC341056","TAD_849"
"LOC344595","LOC344595","TAD_1410"
"LOC348120","LOC348120","TAD_887"
"LOC348761","LOC348761","TAD_3489"
"LOC375190","LOC375190","TAD_798"
"LOC375196","LOC375196","TAD_1631"
"LOC375295","LOC375295","TAD_1188"
"LOC386597","LOC386597","TAD_507"
"LOC388630","LOC388630","TAD_234"
"LOC388906","LOC388906","TAD_1090"
"LOC388942","LOC388942","TAD_2611"
"LOC388948","LOC388948","TAD_1837"
"LOC389641","LOC389641","TAD_3451"
"LOC390940","LOC390940","TAD_1509"
"LOC391322","LOC391322","TAD_3289"
"LOC399708","LOC399708","TAD_2738"
"LOC399715","LOC399715","TAD_622"
"LOC399744","LOC399744","TAD_191"
"LOC399753","LOC399753","TAD_2950"
"LOC400043","LOC400043","TAD_2434"
"LOC400236","LOC400236","TAD_327"
"LOC400548","LOC400548","TAD_1415"
"LOC400643","LOC400643","TAD_1135"
"LOC400680","LOC400680","TAD_954"
"LOC401010","LOC401010","TAD_65"
"LOC401052","LOC401052","TAD_3489"
"LOC401093","LOC401093","TAD_2954"
"LOC401242","LOC401242","TAD_178"
"LOC401320","LOC401320","TAD_1261"
"LOC401324","LOC401324","TAD_884"
"LOC401397","LOC401397","TAD_565"
"LOC402160","LOC402160","TAD_3395"
"LOC407835","LOC407835","TAD_3067"
"LOC439949","LOC439949","TAD_3684"
"LOC440335","LOC440335","TAD_1135"
"LOC440600","LOC440600","TAD_3119"
"LOC440700","LOC440700","TAD_2980"
"LOC440704","LOC440704","TAD_2825"
"LOC440910","LOC440910","TAD_541"
"LOC440925","LOC440925","TAD_1628"
"LOC441204","LOC441204","TAD_1913"
"LOC441242","LOC441242","TAD_2736"
"LOC441455","LOC441455","TAD_1639"
"LOC441461","LOC441461","TAD_1595"
"LOC441493","LOC441493","TAD_3087"
"LOC441601","LOC441601","TAD_642"
"LOC442459","LOC442459","TAD_2667"
"LOC442497","LOC442497","TAD_2696"
"LOC494127","LOC494127","TAD_1349"
"LOC494141","LOC494141","TAD_178"
"LOC494150","LOC494150","TAD_2566"
"LOC541472","LOC541472","TAD_2119"
"LOC553103","LOC553103","TAD_3663"
"LOC554206","LOC554206","TAD_565"
"LOC554223","LOC554223","TAD_1648"
"LOC619207","LOC619207","TAD_2640"
"LOC63930","LOC63930","TAD_2748"
"LOC641298","LOC641298","TAD_264"
"LOC641365","LOC641365","TAD_3483"
"LOC641467","LOC641467","TAD_85"
"LOC641515","LOC641515","TAD_3157"
"LOC641746","LOC641746","TAD_1617"
"LOC642361","LOC642361","TAD_3150"
"LOC642852","LOC642852","TAD_2493"
"LOC643339","LOC643339","TAD_462"
"LOC643387","LOC643387","TAD_2886"
"LOC643441","LOC643441","TAD_2726"
"LOC643529","LOC643529","TAD_1123"
"LOC643623","LOC643623","TAD_1392"
"LOC643723","LOC643723","TAD_630"
"LOC643802","LOC643802","TAD_228"
"LOC643923","LOC643923","TAD_2990"
"LOC644617","LOC644617","TAD_2401"
"LOC644649","LOC644649","TAD_2237"
"LOC644714","LOC644714","TAD_1416"
"LOC644838","LOC644838","TAD_1768"
"LOC644936","LOC644936","TAD_1701"
"LOC644961","LOC644961","TAD_54"
"LOC645166","LOC645166","TAD_3317"
"LOC645206","LOC645206","TAD_2832"
"LOC645249","LOC645249","TAD_1123"
"LOC645676;BC017347","LOC645676;BC017347","TAD_2092"
"LOC645895","LOC645895","TAD_405"
"LOC646324","LOC646324","TAD_3474"
"LOC646576","LOC646576","TAD_3428"
"LOC646627","LOC646627","TAD_2181"
"LOC646813","LOC646813","TAD_1787"
"LOC646903","LOC646903","TAD_367"
"LOC646999","LOC646999","TAD_2316"
"LOC647323","LOC647323","TAD_1969"
"LOC647946","LOC647946","TAD_581"
"LOC647979","LOC647979","TAD_3571"
"LOC648232","LOC648232","TAD_2536"
"LOC648987","LOC648987","TAD_2224"
"LOC649133","LOC649133","TAD_2181"
"LOC650623","LOC650623","TAD_727"
"LOC653160","LOC653160","TAD_72"
"LOC653786","LOC653786","TAD_1380"
"LOC678655","LOC678655","TAD_3669"
"LOC727677","LOC727677","TAD_2551"
"LOC727924","LOC727924","TAD_2238"
"LOC728228","LOC728228","TAD_3537"
"LOC728558","LOC728558","TAD_3437"
"LOC728606","LOC728606","TAD_3077"
"LOC728723","LOC728723","TAD_223"
"LOC728724","LOC728724","TAD_3395"
"LOC728730","LOC728730","TAD_2672"
"LOC728739","LOC728739","TAD_429"
"LOC728743","LOC728743","TAD_2926"
"LOC728855;BC047032","LOC728855;BC047032","TAD_1290"
"LOC728978","LOC728978","TAD_209"
"LOC729013","LOC729013","TAD_1903"
"LOC729041","LOC729041","TAD_460"
"LOC729059","LOC729059","TAD_339"
"LOC729080","LOC729080","TAD_2583"
"LOC729264","LOC729264","TAD_1027"
"LOC729603","LOC729603","TAD_3249"
"LOC729609","LOC729609","TAD_3629"
"LOC729678","LOC729678","TAD_2093"
"LOC729737;DQ575018","LOC729737;DQ575018","TAD_2556"
"LOC729852","LOC729852","TAD_354"
"LOC729970","LOC729970","TAD_2268"
"LOC730091","LOC730091","TAD_565"
"LOC730101","LOC730101","TAD_1135"
"LOC730227","LOC730227","TAD_2184"
"LOC730441","LOC730441","TAD_1222"
"LOC730668","LOC730668","TAD_2900"
"LOC731223","LOC731223","TAD_3294"
"LOC731275","LOC731275","TAD_1574"
"LOC731424;BC016366","LOC731424;BC016366","TAD_1995"
"LOC731779","LOC731779","TAD_3532"
"LOC79015","LOC79015","TAD_2838"
"LOC80054","LOC80054","TAD_3167"
"LOC84989","LOC84989","TAD_1052"
"LOC90784","LOC90784","TAD_2951"
"LOC91948","LOC91948","TAD_2950"
"LOC96610;abParts;IGHCgamma1;BC011773;AK128525;Ig kappa","LOC96610;abParts;IGHCgamma1;BC011773;AK128525;Ig kappa","TAD_1630"
"LONRF2","LONRF2","TAD_2393"
"LONRF3","LONRF3","TAD_1516"
"LOX","LOX","TAD_3045"
"LOXHD1","LOXHD1","TAD_1047"
"LOXL2","LOXL2","TAD_3466"
"LPA","LPA","TAD_2683"
"LPAR2","LPAR2","TAD_280"
"LPAR3","LPAR3","TAD_2932"
"LPAR4","LPAR4","TAD_2744"
"LPAR5","LPAR5","TAD_1123"
"LPCAT1","LPCAT1","TAD_717"
"LPCAT2","LPCAT2","TAD_2737"
"LPCAT3","LPCAT3","TAD_2331"
"LPGAT1","LPGAT1","TAD_3261"
"LPHN2","LPHN2","TAD_454"
"LPIN2","LPIN2","TAD_1449"
"LPIN3","LPIN3","TAD_1672"
"LPL","LPL","TAD_1154"
"LPO","LPO","TAD_1996"
"LPP-AS2","LPP-AS2","TAD_1290"
"LPPR2","LPPR2","TAD_1649"
"LPPR3","LPPR3","TAD_1996"
"LPPR4","LPPR4","TAD_3178"
"LPPR5","LPPR5","TAD_1609"
"LRAT","LRAT","TAD_2503"
"LRBA","LRBA","TAD_1578"
"LRCH2","LRCH2","TAD_59"
"LRCH3","LRCH3","TAD_2094"
"LRFN1","LRFN1","TAD_1344"
"LRFN3","LRFN3","TAD_2191"
"LRFN4","LRFN4","TAD_1962"
"LRGUK","LRGUK","TAD_2754"
"LRIF1","LRIF1","TAD_1917"
"LRIG3","LRIG3","TAD_450"
"LRIT2","LRIT2","TAD_1574"
"LRIT3","LRIT3","TAD_512"
"LRP10","LRP10","TAD_73"
"LRP11","LRP11","TAD_2855"
"LRP1B","LRP1B","TAD_1668"
"LRP2","LRP2","TAD_1509"
"LRP3","LRP3","TAD_1985"
"LRP5","LRP5","TAD_570"
"LRRC1","LRRC1","TAD_3547"
"LRRC10B","LRRC10B","TAD_2914"
"LRRC19","LRRC19","TAD_406"
"LRRC26","LRRC26","TAD_1432"
"LRRC27","LRRC27","TAD_3432"
"LRRC3","LRRC3","TAD_211"
"LRRC31","LRRC31","TAD_1103"
"LRRC32","LRRC32","TAD_3553"
"LRRC36","LRRC36","TAD_1209"
"LRRC37A","LRRC37A","TAD_1310"
"LRRC39","LRRC39","TAD_381"
"LRRC42","LRRC42","TAD_605"
"LRRC43","LRRC43","TAD_2837"
"LRRC45","LRRC45","TAD_2593"
"LRRC46","LRRC46","TAD_3428"
"LRRC48","LRRC48","TAD_1440"
"LRRC49","LRRC49","TAD_1599"
"LRRC4C","LRRC4C","TAD_1260"
"LRRC57","LRRC57","TAD_1188"
"LRRC58","LRRC58","TAD_91"
"LRRC6","LRRC6","TAD_72"
"LRRC7","LRRC7","TAD_1038"
"LRRC70","LRRC70","TAD_965"
"LRRC71","LRRC71","TAD_3213"
"LRRC8A","LRRC8A","TAD_2135"
"LRRC8C","LRRC8C","TAD_2842"
"LRRC8D","LRRC8D","TAD_1107"
"LRRD1","LRRD1","TAD_557"
"LRRIQ1","LRRIQ1","TAD_1404"
"LRRIQ3","LRRIQ3","TAD_156"
"LRRIQ4","LRRIQ4","TAD_1641"
"LRRK1","LRRK1","TAD_2838"
"LRRN3","LRRN3","TAD_766"
"LRRN4","LRRN4","TAD_861"
"LRRN4CL","LRRN4CL","TAD_541"
"LRRTM1","LRRTM1","TAD_1079"
"LRRTM4","LRRTM4","TAD_2533"
"LRTM1","LRTM1","TAD_1360"
"LRTOMT","LRTOMT","TAD_501"
"LSM1","LSM1","TAD_1909"
"LSM10","LSM10","TAD_2724"
"LSM12","LSM12","TAD_1036"
"LSM14B","LSM14B","TAD_1985"
"LSM2","LSM2","TAD_1875"
"LSM4","LSM4","TAD_3310"
"LSM6","LSM6","TAD_14"
"LSM7","LSM7","TAD_2504"
"LSP1","LSP1","TAD_3261"
"LSS","LSS","TAD_2551"
"LST1","LST1","TAD_3535"
"LTA4H","LTA4H","TAD_1484"
"LTB","LTB","TAD_791"
"LTB4R","LTB4R","TAD_1483"
"LTB4R2","LTB4R2","TAD_2777"
"LTBP1","LTBP1","TAD_1421"
"LTBP2","LTBP2","TAD_2603"
"LTBP4","LTBP4","TAD_1978"
"LTBR","LTBR","TAD_1768"
"LTK","LTK","TAD_3404"
"LTV1;AX746989","LTV1;AX746989","TAD_1484"
"LUC7L","LUC7L","TAD_1732"
"LUZP2","LUZP2","TAD_719"
"LUZP4","LUZP4","TAD_2228"
"LXN","LXN","TAD_3245"
"LY6D","LY6D","TAD_3049"
"LY6E","LY6E","TAD_1050"
"LY6G5B","LY6G5B","TAD_540"
"LY6G6F","LY6G6F","TAD_2593"
"LY75-CD302","LY75-CD302","TAD_1082"
"LY9","LY9","TAD_125"
"LYAR","LYAR","TAD_3409"
"LYG1","LYG1","TAD_124"
"LYG2","LYG2","TAD_2858"
"LYPD3","LYPD3","TAD_25"
"LYPD6","LYPD6","TAD_2009"
"LYPD6B","LYPD6B","TAD_1866"
"LYPLA1","LYPLA1","TAD_2552"
"LYPLAL1","LYPLAL1","TAD_2272"
"LYRM1","LYRM1","TAD_1020"
"LYRM2","LYRM2","TAD_819"
"LYRM4","LYRM4","TAD_3629"
"LYSMD1","LYSMD1","TAD_3178"
"LYSMD2","LYSMD2","TAD_1936"
"LYSMD3","LYSMD3","TAD_530"
"LYST","LYST","TAD_1213"
"LYZ;E02193","LYZ;E02193","TAD_2013"
"LYZL4","LYZL4","TAD_373"
"LZIC","LZIC","TAD_1015"
"LZTFL1","LZTFL1","TAD_3122"
"LZTR1","LZTR1","TAD_2625"
"M55536","M55536","TAD_2730"
"MACC1","MACC1","TAD_1013"
"MACF1","MACF1","TAD_1619"
"MACROD2","MACROD2","TAD_2860"
"MAD2L2","MAD2L2","TAD_101"
"MADD","MADD","TAD_2268"
"MAEA","MAEA","TAD_3202"
"MAFB","MAFB","TAD_3464"
"MAFF","MAFF","TAD_3456"
"MAFG","MAFG","TAD_581"
"MAFG-AS1","MAFG-AS1","TAD_3248"
"MAGEA11","MAGEA11","TAD_3464"
"MAGEB1","MAGEB1","TAD_215"
"MAGEB18","MAGEB18","TAD_133"
"MAGEB2","MAGEB2","TAD_419"
"MAGEB4","MAGEB4","TAD_1288"
"MAGEB6","MAGEB6","TAD_2393"
"MAGED1","MAGED1","TAD_585"
"MAGED2","MAGED2","TAD_325"
"MAGEE1","MAGEE1","TAD_1648"
"MAGEF1","MAGEF1","TAD_1697"
"MAGEH1","MAGEH1","TAD_776"
"MAGI1;AK124433","MAGI1;AK124433","TAD_1639"
"MAGI2","MAGI2","TAD_850"
"MAGI3","MAGI3","TAD_1852"
"MAGIX","MAGIX","TAD_3168"
"MAGT1","MAGT1","TAD_223"
"MAK","MAK","TAD_1135"
"MAK16","MAK16","TAD_1380"
"MAL2","MAL2","TAD_2239"
"MALAT1","MALAT1","TAD_224"
"MALL","MALL","TAD_1158"
"MALT1","MALT1","TAD_3157"
"MAMDC4","MAMDC4","TAD_769"
"MAML2","MAML2","TAD_424"
"MAML3","MAML3","TAD_759"
"MAMLD1","MAMLD1","TAD_2886"
"MAMSTR","MAMSTR","TAD_1247"
"MAN1A1","MAN1A1","TAD_1967"
"MAN1A2","MAN1A2","TAD_1057"
"MAN1C1","MAN1C1","TAD_565"
"MAN2B2","MAN2B2","TAD_466"
"MANSC1","MANSC1","TAD_2821"
"MANSC4","MANSC4","TAD_2860"
"MAOA","MAOA","TAD_3688"
"MAOB","MAOB","TAD_2184"
"MAP1A","MAP1A","TAD_1158"
"MAP1LC3A","MAP1LC3A","TAD_516"
"MAP1LC3B2","MAP1LC3B2","TAD_1158"
"MAP1S","MAP1S","TAD_3622"
"MAP2","MAP2","TAD_1196"
"MAP2K1","MAP2K1","TAD_1619"
"MAP2K2","MAP2K2","TAD_1123"
"MAP2K5","MAP2K5","TAD_3120"
"MAP2K6","MAP2K6","TAD_1310"
"MAP3K10","MAP3K10","TAD_1487"
"MAP3K3","MAP3K3","TAD_172"
"MAP3K4","MAP3K4","TAD_2760"
"MAP3K6","MAP3K6","TAD_851"
"MAP3K8","MAP3K8","TAD_2119"
"MAP3K9","MAP3K9","TAD_1421"
"MAP4K1","MAP4K1","TAD_2005"
"MAP4K3","MAP4K3","TAD_3410"
"MAP4K4","MAP4K4","TAD_2951"
"MAP4K5","MAP4K5","TAD_3008"
"MAP6","MAP6","TAD_3243"
"MAP7;AB073649","MAP7;AB073649","TAD_2178"
"MAP7D2","MAP7D2","TAD_1200"
"MAP7D3","MAP7D3","TAD_361"
"MAPK10","MAPK10","TAD_267"
"MAPK13","MAPK13","TAD_1962"
"MAPK14","MAPK14","TAD_3355"
"MAPK15","MAPK15","TAD_2149"
"MAPK4","MAPK4","TAD_1090"
"MAPK7","MAPK7","TAD_791"
"MAPK8","MAPK8","TAD_1986"
"MAPK8IP2","MAPK8IP2","TAD_1985"
"MAPK8IP3","MAPK8IP3","TAD_444"
"MAPKAPK2","MAPKAPK2","TAD_796"
"MAPKAPK3","MAPKAPK3","TAD_1860"
"MAPKAPK5","MAPKAPK5","TAD_2342"
"MAPKBP1","MAPKBP1","TAD_209"
"MAPRE2","MAPRE2","TAD_525"
"MAPRE3","MAPRE3","TAD_3571"
"MARC2","MARC2","TAD_1866"
"MARCH10","MARCH10","TAD_88"
"MARCH2","MARCH2","TAD_2926"
"MARCH3","MARCH3","TAD_584"
"MARCH4","MARCH4","TAD_142"
"MARCH6","MARCH6","TAD_1421"
"MARCH7","MARCH7","TAD_1057"
"MARCH8","MARCH8","TAD_2415"
"MARCO","MARCO","TAD_2499"
"MARK1","MARK1","TAD_2503"
"MARK2","MARK2","TAD_1123"
"MARK2P9","MARK2P9","TAD_213"
"MARK4","MARK4","TAD_625"
"MARS2","MARS2","TAD_350"
"MARVELD2","MARVELD2","TAD_2210"
"MAST2","MAST2","TAD_2085"
"MAST3","MAST3","TAD_2184"
"MAST4","MAST4","TAD_615"
"MASTL","MASTL","TAD_570"
"MATK","MATK","TAD_1998"
"MATL2963","MATL2963","TAD_1780"
"MATN2","MATN2","TAD_796"
"MATN3","MATN3","TAD_3533"
"MAVS","MAVS","TAD_1288"
"MB","MB","TAD_718"
"MB21D1","MB21D1","TAD_2202"
"MBD2","MBD2","TAD_1251"
"MBD3","MBD3","TAD_1442"
"MBD5;AK001975","MBD5;AK001975","TAD_1123"
"MBIP","MBIP","TAD_1123"
"MBLAC1","MBLAC1","TAD_2057"
"MBNL2","MBNL2","TAD_112"
"MBNL3","MBNL3","TAD_2181"
"MBP;AK094611","MBP;AK094611","TAD_1656"
"MBTD1","MBTD1","TAD_3067"
"MBTPS1","MBTPS1","TAD_1740"
"MBTPS2","MBTPS2","TAD_3137"
"MC2R","MC2R","TAD_1151"
"MCAM","MCAM","TAD_176"
"MCART2","MCART2","TAD_2910"
"MCC","MCC","TAD_1653"
"MCCC1","MCCC1","TAD_3125"
"MCCC2","MCCC2","TAD_515"
"MCEE","MCEE","TAD_2061"
"MCF2","MCF2","TAD_1846"
"MCF2L","MCF2L","TAD_1578"
"MCF2L-AS1","MCF2L-AS1","TAD_2092"
"MCF2L2","MCF2L2","TAD_992"
"MCHR2","MCHR2","TAD_2499"
"MCM3AP-AS1","MCM3AP-AS1","TAD_2819"
"MCM5","MCM5","TAD_1962"
"MCM7","MCM7","TAD_749"
"MCM8","MCM8","TAD_2994"
"MCM9","MCM9","TAD_1371"
"MCMBP;AK001928","MCMBP;AK001928","TAD_3318"
"MCOLN1","MCOLN1","TAD_705"
"MCOLN2","MCOLN2","TAD_3008"
"MCOLN3","MCOLN3","TAD_781"
"MCRS1","MCRS1","TAD_3682"
"MCTP1","MCTP1","TAD_956"
"MCTP2","MCTP2","TAD_1429"
"MCTS1","MCTS1","TAD_2863"
"MCU","MCU","TAD_2593"
"MDC1","MDC1","TAD_2990"
"MDH1","MDH1","TAD_108"
"MDM1","MDM1","TAD_1666"
"MDP1","MDP1","TAD_1500"
"MDS2","MDS2","TAD_3684"
"ME1","ME1","TAD_351"
"ME3","ME3","TAD_220"
"MECOM","MECOM","TAD_1599"
"MED1","MED1","TAD_1807"
"MED10","MED10","TAD_3"
"MED11","MED11","TAD_3119"
"MED12L","MED12L","TAD_763"
"MED13","MED13","TAD_1057"
"MED14","MED14","TAD_2115"
"MED15","MED15","TAD_1508"
"MED16","MED16","TAD_2314"
"MED18","MED18","TAD_454"
"MED20","MED20","TAD_1582"
"MED21","MED21","TAD_850"
"MED22","MED22","TAD_1692"
"MED23","MED23","TAD_2867"
"MED24","MED24","TAD_2781"
"MED25","MED25","TAD_2703"
"MED26","MED26","TAD_32"
"MED27","MED27","TAD_1291"
"MED28","MED28","TAD_3125"
"MED30","MED30","TAD_1052"
"MED7","MED7","TAD_2141"
"MED8","MED8","TAD_2164"
"MED9","MED9","TAD_87"
"MEF2A","MEF2A","TAD_2836"
"MEF2D","MEF2D","TAD_585"
"MEFV","MEFV","TAD_2326"
"MEG3","MEG3","TAD_2217"
"MEGF6","MEGF6","TAD_3490"
"MEGF8","MEGF8","TAD_3530"
"MEIG1","MEIG1","TAD_2220"
"MEIS1","MEIS1","TAD_1702"
"MEIS2","MEIS2","TAD_450"
"MELK","MELK","TAD_351"
"MEP1A","MEP1A","TAD_1766"
"MESDC1","MESDC1","TAD_561"
"MESDC2","MESDC2","TAD_1483"
"MESP1","MESP1","TAD_1708"
"MESP2","MESP2","TAD_3175"
"METAP1","METAP1","TAD_1030"
"METAP1D","METAP1D","TAD_1419"
"METAP2","METAP2","TAD_3401"
"METRNL","METRNL","TAD_3478"
"METTL10","METTL10","TAD_2838"
"METTL15","METTL15","TAD_3613"
"METTL17","METTL17","TAD_1123"
"METTL18","METTL18","TAD_2092"
"METTL21A","METTL21A","TAD_1632"
"METTL22;BX537921","METTL22;BX537921","TAD_2418"
"METTL5","METTL5","TAD_2376"
"METTL6","METTL6","TAD_339"
"METTL7A","METTL7A","TAD_676"
"METTL8","METTL8","TAD_3643"
"METTL9","METTL9","TAD_2673"
"MEX3A","MEX3A","TAD_1876"
"MEX3B","MEX3B","TAD_1701"
"MEX3C","MEX3C","TAD_2791"
"MEX3D","MEX3D","TAD_817"
"MFAP5","MFAP5","TAD_1421"
"MFGE8","MFGE8","TAD_3243"
"MFHAS1","MFHAS1","TAD_1783"
"MFSD10","MFSD10","TAD_2322"
"MFSD2A;BC069694","MFSD2A;BC069694","TAD_1452"
"MFSD2B","MFSD2B","TAD_3490"
"MFSD4","MFSD4","TAD_2212"
"MFSD5","MFSD5","TAD_3269"
"MFSD6","MFSD6","TAD_3538"
"MFSD8","MFSD8","TAD_2547"
"MFSD9","MFSD9","TAD_2696"
"MGAM","MGAM","TAD_2392"
"MGAT1","MGAT1","TAD_1626"
"MGAT4B;MIR1229","MGAT4B;MIR1229","TAD_1648"
"MGAT5B","MGAT5B","TAD_3546"
"MGC12965","MGC12965","TAD_2394"
"MGC14436","MGC14436","TAD_2756"
"MGC15885","MGC15885","TAD_215"
"MGC16025","MGC16025","TAD_1632"
"MGC16121;MIR424","MGC16121;MIR424","TAD_3329"
"MGC20647","MGC20647","TAD_2059"
"MGC21881","MGC21881","TAD_2"
"MGC23270","MGC23270","TAD_3482"
"MGC34034","MGC34034","TAD_2901"
"MGC39372","MGC39372","TAD_3483"
"MGC45922","MGC45922","TAD_3318"
"MGC5590","MGC5590","TAD_586"
"MGLL","MGLL","TAD_3473"
"MGMT","MGMT","TAD_1733"
"MGP","MGP","TAD_2999"
"MIA","MIA","TAD_1200"
"MIA-RAB4B","MIA-RAB4B","TAD_1090"
"MIA3","MIA3","TAD_2412"
"MIB1","MIB1","TAD_1533"
"MICAL1","MICAL1","TAD_3032"
"MICAL2;AK026905","MICAL2;AK026905","TAD_769"
"MID2;BC070370","MID2;BC070370","TAD_3373"
"MIEN1","MIEN1","TAD_72"
"MIER1","MIER1","TAD_2989"
"MIG7","MIG7","TAD_759"
"MIMT1","MIMT1","TAD_1424"
"MINA","MINA","TAD_691"
"MINK1","MINK1","TAD_2363"
"MINOS1","MINOS1","TAD_1574"
"MIOS","MIOS","TAD_1921"
"MIOX","MIOX","TAD_964"
"MIP","MIP","TAD_710"
"MIPEP","MIPEP","TAD_3624"
"MIR100","MIR100","TAD_2838"
"MIR100HG;BX647608","MIR100HG;BX647608","TAD_3541"
"MIR103A2","MIR103A2","TAD_516"
"MIR1249","MIR1249","TAD_659"
"MIR1281","MIR1281","TAD_3005"
"MIR1286","MIR1286","TAD_2507"
"MIR1292","MIR1292","TAD_2399"
"MIR1306","MIR1306","TAD_444"
"MIR130A","MIR130A","TAD_1290"
"MIR143HG","MIR143HG","TAD_3506"
"MIR148B","MIR148B","TAD_1186"
"MIR153-1","MIR153-1","TAD_2706"
"MIR1537","MIR1537","TAD_238"
"MIR17HG","MIR17HG","TAD_1603"
"MIR181A2","MIR181A2","TAD_1997"
"MIR181A2HG","MIR181A2HG","TAD_3365"
"MIR190B","MIR190B","TAD_180"
"MIR1913","MIR1913","TAD_1865"
"MIR1915","MIR1915","TAD_3688"
"MIR197","MIR197","TAD_3573"
"MIR19B1","MIR19B1","TAD_240"
"MIR2052","MIR2052","TAD_816"
"MIR205HG;MIR205","MIR205HG;MIR205","TAD_2839"
"MIR21","MIR21","TAD_1064"
"MIR210","MIR210","TAD_3208"
"MIR210HG","MIR210HG","TAD_1281"
"MIR22HG;AF070569;MIR22","MIR22HG;AF070569;MIR22","TAD_3348"
"MIR23B","MIR23B","TAD_1703"
"MIR2909","MIR2909","TAD_3349"
"MIR3120","MIR3120","TAD_606"
"MIR3122","MIR3122","TAD_450"
"MIR3128","MIR3128","TAD_3483"
"MIR3129","MIR3129","TAD_3547"
"MIR3140","MIR3140","TAD_169"
"MIR3155A","MIR3155A","TAD_662"
"MIR3170","MIR3170","TAD_1359"
"MIR3173","MIR3173","TAD_378"
"MIR3175","MIR3175","TAD_1732"
"MIR3186","MIR3186","TAD_1657"
"MIR3188","MIR3188","TAD_1618"
"MIR31HG","MIR31HG","TAD_2"
"MIR320B2","MIR320B2","TAD_692"
"MIR320E","MIR320E","TAD_200"
"MIR339","MIR339","TAD_2825"
"MIR3613","MIR3613","TAD_3523"
"MIR3622B","MIR3622B","TAD_1188"
"MIR365A","MIR365A","TAD_2289"
"MIR3660","MIR3660","TAD_969"
"MIR3671","MIR3671","TAD_2346"
"MIR3682","MIR3682","TAD_1536"
"MIR3687","MIR3687","TAD_2831"
"MIR374B","MIR374B","TAD_2570"
"MIR378D2","MIR378D2","TAD_1986"
"MIR3908","MIR3908","TAD_1158"
"MIR3916","MIR3916","TAD_64"
"MIR3917","MIR3917","TAD_3232"
"MIR3928","MIR3928","TAD_2141"
"MIR3939","MIR3939","TAD_157"
"MIR3940","MIR3940","TAD_3489"
"MIR3942","MIR3942","TAD_1603"
"MIR3943","MIR3943","TAD_1027"
"MIR3944","MIR3944","TAD_1428"
"MIR3975","MIR3975","TAD_61"
"MIR4263","MIR4263","TAD_38"
"MIR4292","MIR4292","TAD_2531"
"MIR4296","MIR4296","TAD_2290"
"MIR4324","MIR4324","TAD_3338"
"MIR4449","MIR4449","TAD_1677"
"MIR4465","MIR4465","TAD_227"
"MIR4469","MIR4469","TAD_2144"
"MIR4471","MIR4471","TAD_1652"
"MIR4510","MIR4510","TAD_1415"
"MIR4529","MIR4529","TAD_868"
"MIR4659A","MIR4659A","TAD_2870"
"MIR4661","MIR4661","TAD_150"
"MIR4666A","MIR4666A","TAD_1601"
"MIR4668","MIR4668","TAD_2944"
"MIR4714","MIR4714","TAD_2547"
"MIR4723","MIR4723","TAD_1645"
"MIR4727","MIR4727","TAD_3260"
"MIR4729","MIR4729","TAD_417"
"MIR4747","MIR4747","TAD_2405"
"MIR4755","MIR4755","TAD_678"
"MIR4762","MIR4762","TAD_1090"
"MIR4763","MIR4763","TAD_1188"
"MIR4769","MIR4769","TAD_1448"
"MIR4774","MIR4774","TAD_889"
"MIR4794","MIR4794","TAD_1482"
"MIR4799","MIR4799","TAD_2268"
"MIR4802","MIR4802","TAD_2261"
"MIR491","MIR491","TAD_2838"
"MIR495","MIR495","TAD_1969"
"MIR503","MIR503","TAD_3537"
"MIR518C","MIR518C","TAD_863"
"MIR545","MIR545","TAD_3328"
"MIR548H2","MIR548H2","TAD_1038"
"MIR548H4","MIR548H4","TAD_1499"
"MIR548K","MIR548K","TAD_220"
"MIR548T","MIR548T","TAD_1798"
"MIR548Z","MIR548Z","TAD_3039"
"MIR551B","MIR551B","TAD_3460"
"MIR553","MIR553","TAD_3395"
"MIR555","MIR555","TAD_1440"
"MIR563","MIR563","TAD_229"
"MIR569","MIR569","TAD_1651"
"MIR573","MIR573","TAD_2033"
"MIR578","MIR578","TAD_2149"
"MIR580","MIR580","TAD_3149"
"MIR589","MIR589","TAD_2739"
"MIR590","MIR590","TAD_3038"
"MIR600HG","MIR600HG","TAD_457"
"MIR610","MIR610","TAD_1181"
"MIR620","MIR620","TAD_457"
"MIR635","MIR635","TAD_241"
"MIR643","MIR643","TAD_1184"
"MIR644A","MIR644A","TAD_3525"
"MIR645","MIR645","TAD_415"
"MIR663A","MIR663A","TAD_2838"
"MIR7-3HG","MIR7-3HG","TAD_597"
