"","gene","TAD"
"LPCAT3","LPCAT3","TAD_2472"
"LPHN1","LPHN1","TAD_733"
"LPHN2","LPHN2","TAD_2376"
"LPIN2","LPIN2","TAD_240"
"LPIN3","LPIN3","TAD_2035"
"LPO","LPO","TAD_2267"
"LPP","LPP","TAD_3364"
"LPP-AS2","LPP-AS2","TAD_2748"
"LPPR2","LPPR2","TAD_596"
"LPPR3","LPPR3","TAD_3474"
"LRCH3","LRCH3","TAD_2057"
"LRCH4;ZASP","LRCH4;ZASP","TAD_3082"
"LRFN1","LRFN1","TAD_1127"
"LRFN3","LRFN3","TAD_1998"
"LRFN4","LRFN4","TAD_1358"
"LRGUK","LRGUK","TAD_1995"
"LRIF1","LRIF1","TAD_1352"
"LRP10","LRP10","TAD_1703"
"LRP11","LRP11","TAD_1968"
"LRP1;MIR1228","LRP1;MIR1228","TAD_2738"
"LRP5","LRP5","TAD_540"
"LRRC19","LRRC19","TAD_1449"
"LRRC2","LRRC2","TAD_295"
"LRRC25","LRRC25","TAD_2061"
"LRRC26","LRRC26","TAD_3442"
"LRRC27","LRRC27","TAD_2164"
"LRRC32","LRRC32","TAD_1482"
"LRRC36","LRRC36","TAD_2932"
"LRRC39","LRRC39","TAD_830"
"LRRC42","LRRC42","TAD_1732"
"LRRC45","LRRC45","TAD_217"
"LRRC46","LRRC46","TAD_460"
"LRRC48","LRRC48","TAD_2320"
"LRRC4B","LRRC4B","TAD_2736"
"LRRC57","LRRC57","TAD_590"
"LRRC58","LRRC58","TAD_3339"
"LRRC6","LRRC6","TAD_2371"
"LRRC69","LRRC69","TAD_2387"
"LRRC71","LRRC71","TAD_3122"
"LRRC8A","LRRC8A","TAD_941"
"LRRC8B","LRRC8B","TAD_2848"
"LRRC8C","LRRC8C","TAD_3024"
"LRRC8D","LRRC8D","TAD_949"
"LRRD1","LRRD1","TAD_3535"
"LRRFIP1","LRRFIP1","TAD_3232"
"LRRIQ1","LRRIQ1","TAD_3678"
"LRRK1","LRRK1","TAD_2738"
"LRRK2","LRRK2","TAD_507"
"LRRN2","LRRN2","TAD_2166"
"LRRN4","LRRN4","TAD_210"
"LRRTM1","LRRTM1","TAD_1603"
"LRTOMT","LRTOMT","TAD_2837"
"LSM1","LSM1","TAD_541"
"LSM10","LSM10","TAD_1029"
"LSM12","LSM12","TAD_1859"
"LSM2","LSM2","TAD_1352"
"LSM4","LSM4","TAD_2738"
"LSM6","LSM6","TAD_2998"
"LSM7","LSM7","TAD_653"
"LSMD1","LSMD1","TAD_1334"
"LSP1","LSP1","TAD_602"
"LSS","LSS","TAD_887"
"LST1","LST1","TAD_3654"
"LTA","LTA","TAD_1871"
"LTA4H","LTA4H","TAD_2136"
"LTB","LTB","TAD_229"
"LTB4R","LTB4R","TAD_220"
"LTB4R2","LTB4R2","TAD_3249"
"LTBP1","LTBP1","TAD_990"
"LTBP2","LTBP2","TAD_295"
"LTBP4","LTBP4","TAD_566"
"LTBR","LTBR","TAD_541"
"LTC4S;MAML1","LTC4S;MAML1","TAD_1128"
"LTK","LTK","TAD_501"
"LTV1;AX746989","LTV1;AX746989","TAD_2895"
"LUC7L","LUC7L","TAD_593"
"LUZP1","LUZP1","TAD_1038"
"LY6D","LY6D","TAD_551"
"LY6E","LY6E","TAD_3310"
"LY6G5B","LY6G5B","TAD_1578"
"LY6G5C","LY6G5C","TAD_146"
"LY6G6C","LY6G6C","TAD_3678"
"LY6G6F","LY6G6F","TAD_1442"
"LY75-CD302","LY75-CD302","TAD_3538"
"LY9","LY9","TAD_2932"
"LYAR","LYAR","TAD_2901"
"LYG1","LYG1","TAD_2033"
"LYL1","LYL1","TAD_492"
"LYN","LYN","TAD_1968"
"LYNX1","LYNX1","TAD_1582"
"LYPD3","LYPD3","TAD_485"
"LYPLA1","LYPLA1","TAD_142"
"LYPLA2","LYPLA2","TAD_2228"
"LYPLAL1","LYPLAL1","TAD_561"
"LYRM1","LYRM1","TAD_750"
"LYRM2","LYRM2","TAD_185"
"LYSMD1","LYSMD1","TAD_105"
"LYSMD2","LYSMD2","TAD_2907"
"LYST","LYST","TAD_1106"
"LYZ;E02193","LYZ;E02193","TAD_1878"
"LZIC","LZIC","TAD_1668"
"LZTFL1","LZTFL1","TAD_1020"
"LZTR1","LZTR1","TAD_2424"
"M1","M1","TAD_1668"
"M55536","M55536","TAD_1688"
"M6PR","M6PR","TAD_335"
"MACF1","MACF1","TAD_199"
"MACROD2","MACROD2","TAD_2136"
"MAD2L2","MAD2L2","TAD_3306"
"MADD","MADD","TAD_603"
"MAEA","MAEA","TAD_3187"
"MAF1","MAF1","TAD_709"
"MAFA","MAFA","TAD_2999"
"MAFF","MAFF","TAD_719"
"MAFG","MAFG","TAD_1692"
"MAFG-AS1","MAFG-AS1","TAD_2474"
"MAGEB3","MAGEB3","TAD_710"
"MAGED2","MAGED2","TAD_2821"
"MAGEE1","MAGEE1","TAD_3365"
"MAGEH1","MAGEH1","TAD_1584"
"MAGI2","MAGI2","TAD_1943"
"MAGIX","MAGIX","TAD_3329"
"MAGOHB","MAGOHB","TAD_589"
"MALAT1","MALAT1","TAD_3464"
"MAMDC4","MAMDC4","TAD_2010"
"MAML3","MAML3","TAD_2123"
"MAMSTR","MAMSTR","TAD_1352"
"MAN1A2","MAN1A2","TAD_2929"
"MAN2A1","MAN2A1","TAD_1344"
"MAN2A2","MAN2A2","TAD_2"
"MAN2B2","MAN2B2","TAD_1996"
"MANBAL","MANBAL","TAD_3329"
"MANEA","MANEA","TAD_59"
"MANEAL","MANEAL","TAD_524"
"MAOA","MAOA","TAD_429"
"MAOB","MAOB","TAD_1601"
"MAP1LC3A","MAP1LC3A","TAD_913"
"MAP2","MAP2","TAD_1619"
"MAP2K2","MAP2K2","TAD_1170"
"MAP2K3","MAP2K3","TAD_2387"
"MAP2K5","MAP2K5","TAD_2498"
"MAP2K6","MAP2K6","TAD_2401"
"MAP3K10","MAP3K10","TAD_429"
"MAP3K14","MAP3K14","TAD_276"
"MAP3K2","MAP3K2","TAD_1381"
"MAP3K3","MAP3K3","TAD_793"
"MAP3K4","MAP3K4","TAD_1418"
"MAP3K6","MAP3K6","TAD_966"
"MAP4K1","MAP4K1","TAD_3080"
"MAP4K5","MAP4K5","TAD_2831"
"MAP7D1","MAP7D1","TAD_1998"
"MAP7D2","MAP7D2","TAD_2401"
"MAPK11","MAPK11","TAD_318"
"MAPK13","MAPK13","TAD_3146"
"MAPK14","MAPK14","TAD_1161"
"MAPK15","MAPK15","TAD_2399"
"MAPK6","MAPK6","TAD_1974"
"MAPK7","MAPK7","TAD_1692"
"MAPK8IP1","MAPK8IP1","TAD_245"
"MAPK8IP2","MAPK8IP2","TAD_216"
"MAPK8IP3","MAPK8IP3","TAD_887"
"MAPK9","MAPK9","TAD_2585"
"MAPKAPK2","MAPKAPK2","TAD_2517"
"MAPKAPK3","MAPKAPK3","TAD_2504"
"MAPKAPK5","MAPKAPK5","TAD_3629"
"MAPKBP1","MAPKBP1","TAD_2584"
"MAPRE2","MAPRE2","TAD_2825"
"MAPRE3","MAPRE3","TAD_1421"
"MARCH2","MARCH2","TAD_3535"
"MARCH3","MARCH3","TAD_2831"
"MARCH4","MARCH4","TAD_261"
"MARCH6","MARCH6","TAD_3629"
"MARCH7","MARCH7","TAD_1969"
"MARCH8","MARCH8","TAD_3269"
"MARK2","MARK2","TAD_992"
"MARK4","MARK4","TAD_1452"
"MARS2","MARS2","TAD_74"
"MARVELD2","MARVELD2","TAD_1294"
"MAST1","MAST1","TAD_2061"
"MAST3","MAST3","TAD_216"
"MASTL","MASTL","TAD_32"
"MATK","MATK","TAD_1994"
"MATL2963","MATL2963","TAD_1617"
"MATN2","MATN2","TAD_2238"
"MATN3","MATN3","TAD_2331"
"MAU2","MAU2","TAD_3644"
"MAVS","MAVS","TAD_1442"
"MAZ","MAZ","TAD_2480"
"MB","MB","TAD_752"
"MB21D1","MB21D1","TAD_2531"
"MBD1","MBD1","TAD_1785"
"MBD2","MBD2","TAD_794"
"MBD3","MBD3","TAD_776"
"MBD4","MBD4","TAD_762"
"MBIP","MBIP","TAD_2758"
"MBLAC1","MBLAC1","TAD_526"
"MBLAC2","MBLAC2","TAD_2490"
"MBNL1","MBNL1","TAD_1610"
"MBNL3","MBNL3","TAD_2681"
"MBTD1","MBTD1","TAD_1601"
"MBTPS1","MBTPS1","TAD_1204"
"MCAM","MCAM","TAD_3271"
"MCCC1","MCCC1","TAD_1484"
"MCEE","MCEE","TAD_2856"
"MCF2L","MCF2L","TAD_3307"
"MCF2L-AS1","MCF2L-AS1","TAD_650"
"MCF2L2","MCF2L2","TAD_3621"
"MCM3AP","MCM3AP","TAD_61"
"MCM3AP-AS1","MCM3AP-AS1","TAD_3329"
"MCM5","MCM5","TAD_1557"
"MCM7","MCM7","TAD_3022"
"MCM8","MCM8","TAD_2181"
"MCOLN1","MCOLN1","TAD_512"
"MCOLN2","MCOLN2","TAD_2797"
"MCOLN3","MCOLN3","TAD_1668"
"MCRS1","MCRS1","TAD_248"
"MCTP1","MCTP1","TAD_83"
"MCU","MCU","TAD_819"
"MDC1","MDC1","TAD_2387"
"MDGA1","MDGA1","TAD_1452"
"MDH1B","MDH1B","TAD_276"
"MDS2","MDS2","TAD_1360"
"ME1","ME1","TAD_245"
"MEA1","MEA1","TAD_561"
"MECOM","MECOM","TAD_1681"
"MED10","MED10","TAD_2035"
"MED11","MED11","TAD_3132"
"MED12","MED12","TAD_2682"
"MED12L","MED12L","TAD_653"
"MED13","MED13","TAD_1439"
"MED14","MED14","TAD_2237"
"MED16","MED16","TAD_146"
"MED18","MED18","TAD_2417"
"MED20","MED20","TAD_108"
"MED21","MED21","TAD_1358"
"MED22","MED22","TAD_1968"
"MED24","MED24","TAD_1407"
"MED25","MED25","TAD_3328"
"MED30","MED30","TAD_1"
"MED7","MED7","TAD_654"
"MED8","MED8","TAD_1992"
"MEF2BNB;MEF2B","MEF2BNB;MEF2B","TAD_1599"
"MEG3","MEG3","TAD_2511"
"MEGF6","MEGF6","TAD_3478"
"MEGF8","MEGF8","TAD_256"
"MEIG1","MEIG1","TAD_2556"
"MEIS2","MEIS2","TAD_2703"
"MELK","MELK","TAD_1786"
"MESDC1","MESDC1","TAD_2480"
"MESDC2","MESDC2","TAD_3485"
"MESP1","MESP1","TAD_3676"
"MESP2","MESP2","TAD_3285"
"MET","MET","TAD_2531"
"METAP1","METAP1","TAD_3043"
"METAP1D","METAP1D","TAD_1484"
"METAP2","METAP2","TAD_1963"
"METRNL","METRNL","TAD_1290"
"METTL10","METTL10","TAD_593"
"METTL12","METTL12","TAD_2734"
"METTL13;AK094818","METTL13;AK094818","TAD_271"
"METTL17","METTL17","TAD_2042"
"METTL21A","METTL21A","TAD_2545"
"METTL22;BX537921","METTL22;BX537921","TAD_602"
"METTL5","METTL5","TAD_2282"
"METTL6","METTL6","TAD_2324"
"METTL7A","METTL7A","TAD_2123"
"MEX3A","MEX3A","TAD_2764"
"MEX3B","MEX3B","TAD_777"
"MEX3D","MEX3D","TAD_974"
"MFAP3","MFAP3","TAD_2391"
"MFF","MFF","TAD_1110"
"MFN1","MFN1","TAD_3530"
"MFNG;CARD10","MFNG;CARD10","TAD_2268"
"MFSD2A;BC069694","MFSD2A;BC069694","TAD_1106"
"MFSD2B","MFSD2B","TAD_1358"
"MFSD4","MFSD4","TAD_1117"
"MFSD5","MFSD5","TAD_605"
"MFSD6","MFSD6","TAD_1199"
"MFSD8","MFSD8","TAD_750"
"MFSD9","MFSD9","TAD_3012"
"MGA","MGA","TAD_3120"
"MGAM","MGAM","TAD_1157"
"MGAT1","MGAT1","TAD_2045"
"MGAT4B;MIR1229","MGAT4B;MIR1229","TAD_373"
"MGAT5","MGAT5","TAD_3157"
"MGAT5B","MGAT5B","TAD_593"
"MGC12965","MGC12965","TAD_467"
"MGC13053","MGC13053","TAD_567"
"MGC14436","MGC14436","TAD_2202"
"MGC16025","MGC16025","TAD_2354"
"MGC16121;MIR424","MGC16121;MIR424","TAD_2483"
"MGC21881","MGC21881","TAD_1699"
"MGC23270","MGC23270","TAD_2392"
"MGC34034","MGC34034","TAD_1688"
"MGC39372","MGC39372","TAD_821"
"MGC45922","MGC45922","TAD_2845"
"MGST1","MGST1","TAD_1529"
"MGST2","MGST2","TAD_1413"
"MIA","MIA","TAD_732"
"MIA-RAB4B","MIA-RAB4B","TAD_2532"
"MIA2","MIA2","TAD_625"
"MIA3","MIA3","TAD_3485"
"MIB1","MIB1","TAD_597"
"MICAL1","MICAL1","TAD_3474"
"MID1IP1","MID1IP1","TAD_2833"
"MIEN1","MIEN1","TAD_1582"
"MIER1","MIER1","TAD_1356"
"MIG7","MIG7","TAD_2142"
"MIMT1","MIMT1","TAD_2684"
"MINA","MINA","TAD_1655"
"MINK1","MINK1","TAD_3266"
"MIOS","MIOS","TAD_1205"
"MIOX","MIOX","TAD_3435"
"MIR100","MIR100","TAD_3208"
"MIR100HG;BX647608","MIR100HG;BX647608","TAD_1445"
"MIR103A2","MIR103A2","TAD_3338"
"MIR1206","MIR1206","TAD_1108"
"MIR125A","MIR125A","TAD_2210"
"MIR125B1","MIR125B1","TAD_3523"
"MIR1281","MIR1281","TAD_1689"
"MIR1292","MIR1292","TAD_59"
"MIR143HG","MIR143HG","TAD_1666"
"MIR22HG;AF070569;MIR22","MIR22HG;AF070569;MIR22","TAD_1701"
"MIR23B","MIR23B","TAD_300"
"MIR3128","MIR3128","TAD_1485"
"MIR3173","MIR3173","TAD_356"
"MIR3185","MIR3185","TAD_1158"
"MIR3200","MIR3200","TAD_294"
"MIR320B2","MIR320B2","TAD_1310"
"MIR320E","MIR320E","TAD_2886"
"MIR339","MIR339","TAD_1692"
"MIR33B","MIR33B","TAD_81"
"MIR3610","MIR3610","TAD_2181"
"MIR3615","MIR3615","TAD_2149"
"MIR365A","MIR365A","TAD_1424"
"MIR3671","MIR3671","TAD_3328"
"MIR374B","MIR374B","TAD_1770"
"MIR3908","MIR3908","TAD_3165"
"MIR3911","MIR3911","TAD_1181"
"MIR3916","MIR3916","TAD_1998"
"MIR3917","MIR3917","TAD_1460"
"MIR3928","MIR3928","TAD_2764"
"MIR3940","MIR3940","TAD_1646"
"MIR4292","MIR4292","TAD_606"
"MIR4312","MIR4312","TAD_1677"
"MIR4324","MIR4324","TAD_3329"
"MIR4449","MIR4449","TAD_3174"
"MIR4469","MIR4469","TAD_1825"
"MIR4668","MIR4668","TAD_1484"
"MIR4747","MIR4747","TAD_1732"
"MIR4763","MIR4763","TAD_2854"
"MIR4802","MIR4802","TAD_1837"
"MIR503","MIR503","TAD_7"
"MIR548H2","MIR548H2","TAD_3011"
"MIR548T","MIR548T","TAD_3259"
"MIR600HG","MIR600HG","TAD_124"
"MIR614","MIR614","TAD_2267"
"MIR624","MIR624","TAD_485"
"MIR645","MIR645","TAD_1832"
"MIR99B","MIR99B","TAD_294"
"MIRLET7BHG","MIRLET7BHG","TAD_990"
"MIRLET7I","MIRLET7I","TAD_914"
"MIS18BP1","MIS18BP1","TAD_1789"
"MITD1","MITD1","TAD_2"
"MITF","MITF","TAD_3629"
"MKI67","MKI67","TAD_261"
"MKL2;BC020644","MKL2;BC020644","TAD_667"
"MKNK1","MKNK1","TAD_2555"
"MKRN1","MKRN1","TAD_362"
"MLEC","MLEC","TAD_2130"
"MLF2","MLF2","TAD_1866"
"MLH3","MLH3","TAD_1681"
"MLK7-AS1","MLK7-AS1","TAD_2403"
"MLL","MLL","TAD_1631"
"MLL/AF6 fusion","MLL/AF6 fusion","TAD_2392"
"MLLT1","MLLT1","TAD_1578"
"MLLT10","MLLT10","TAD_3147"
"MLLT11","MLLT11","TAD_1361"
"MLLT3","MLLT3","TAD_350"
"MLLT4;BX649158","MLLT4;BX649158","TAD_1807"
"MLLT6;MIR4726","MLLT6;MIR4726","TAD_1951"
"MLXIP","MLXIP","TAD_3067"
"MLXIPL","MLXIPL","TAD_2754"
"MMAB","MMAB","TAD_992"
"MMACHC","MMACHC","TAD_367"
"MMP11","MMP11","TAD_1837"
"MMP14","MMP14","TAD_1108"
"MMP15","MMP15","TAD_2268"
"MMP17","MMP17","TAD_3485"
"MMP19","MMP19","TAD_2724"
"MMP2","MMP2","TAD_2584"
"MMP20","MMP20","TAD_2339"
"MMP24","MMP24","TAD_3548"
"MMP3","MMP3","TAD_2964"
"MMS19","MMS19","TAD_1209"
"MMS22L","MMS22L","TAD_351"
"MNAT1","MNAT1","TAD_1837"
"MND1","MND1","TAD_241"
"MNS1","MNS1","TAD_1356"
"MNX1","MNX1","TAD_211"
"MOB1B","MOB1B","TAD_662"
"MOB2","MOB2","TAD_1296"
"MOB3A","MOB3A","TAD_1328"
"MOB3B","MOB3B","TAD_1509"
"MOB3C","MOB3C","TAD_2486"
"MOB4","MOB4","TAD_1533"
"MOCOS","MOCOS","TAD_771"
"MOCS1","MOCS1","TAD_112"
"MOCS2","MOCS2","TAD_974"
"MOK","MOK","TAD_2404"
"MON1A","MON1A","TAD_3365"
"MON2","MON2","TAD_2551"
"MORC2-AS1","MORC2-AS1","TAD_1049"
"MORF4L2","MORF4L2","TAD_2738"
"MORN1","MORN1","TAD_2181"
"MORN2","MORN2","TAD_85"
"MORN4","MORN4","TAD_530"
"MORN5","MORN5","TAD_1757"
"MOSPD1","MOSPD1","TAD_1799"
"MOSPD3","MOSPD3","TAD_1940"
"MOV10","MOV10","TAD_1681"
"MOXD1","MOXD1","TAD_2267"
"MPHOSPH10","MPHOSPH10","TAD_3243"
"MPL","MPL","TAD_3485"
"MPND","MPND","TAD_650"
"MPP1","MPP1","TAD_2376"
"MPP2","MPP2","TAD_3353"
"MPP4","MPP4","TAD_530"
"MPP6","MPP6","TAD_395"
"MPP7","MPP7","TAD_1681"
"MPPE1","MPPE1","TAD_3248"
"MPST","MPST","TAD_690"
"MPV17","MPV17","TAD_216"
"MPV17L2","MPV17L2","TAD_1771"
"MPZ","MPZ","TAD_3547"
"MPZL1","MPZL1","TAD_1213"
"MPZL3","MPZL3","TAD_2854"
"MR1","MR1","TAD_3329"
"MRAP2","MRAP2","TAD_1049"
"MRE11A","MRE11A","TAD_1917"
"MRGPRF","MRGPRF","TAD_2181"
"MRI1","MRI1","TAD_3613"
"MRPL1","MRPL1","TAD_1013"
"MRPL11","MRPL11","TAD_1794"
"MRPL13","MRPL13","TAD_3223"
"MRPL16","MRPL16","TAD_220"
"MRPL18","MRPL18","TAD_1141"
"MRPL2","MRPL2","TAD_2159"
"MRPL20","MRPL20","TAD_2545"
"MRPL21","MRPL21","TAD_51"
"MRPL23","MRPL23","TAD_3364"
"MRPL3","MRPL3","TAD_1698"
"MRPL30","MRPL30","TAD_968"
"MRPL33","MRPL33","TAD_2738"
"MRPL37","MRPL37","TAD_2978"
"MRPL38;FBF1","MRPL38;FBF1","TAD_1181"
"MRPL4","MRPL4","TAD_1619"
"MRPL40","MRPL40","TAD_3650"
"MRPL51","MRPL51","TAD_3165"
"MRPL52","MRPL52","TAD_3329"
"MRPL53","MRPL53","TAD_750"
"MRPL54","MRPL54","TAD_2860"
"MRPL55","MRPL55","TAD_1352"
"MRPL9","MRPL9","TAD_2252"
"MRPS10","MRPS10","TAD_1568"
"MRPS17","MRPS17","TAD_1189"
"MRPS18A","MRPS18A","TAD_685"
"MRPS18B","MRPS18B","TAD_3119"
"MRPS21","MRPS21","TAD_3187"
"MRPS24","MRPS24","TAD_2781"
"MRPS25","MRPS25","TAD_2289"
"MRPS28","MRPS28","TAD_2826"
"MRPS9","MRPS9","TAD_2013"
"MRRF","MRRF","TAD_2371"
"MRVI1-AS1","MRVI1-AS1","TAD_2900"
"MS4A2","MS4A2","TAD_2346"
"MSC","MSC","TAD_3"
"MSH5","MSH5","TAD_954"
"MSI1","MSI1","TAD_2144"
"MSL1;DKFZp586B1922","MSL1;DKFZp586B1922","TAD_3168"
"MSL3P1","MSL3P1","TAD_883"
"MSLN","MSLN","TAD_882"
"MSMO1","MSMO1","TAD_771"
"MSMP","MSMP","TAD_2345"
"MST1P2","MST1P2","TAD_2526"
"MST1P9","MST1P9","TAD_259"
"MST4","MST4","TAD_2274"
"MSX2P1","MSX2P1","TAD_2187"
"MT1A","MT1A","TAD_2821"
"MT1B","MT1B","TAD_1657"
"MT1DP","MT1DP","TAD_3343"
"MT1F","MT1F","TAD_725"
"MT1G","MT1G","TAD_2274"
"MT1X","MT1X","TAD_1170"
"MT2A","MT2A","TAD_61"
"MT3;BC047694","MT3;BC047694","TAD_2091"
"MTA1","MTA1","TAD_1530"
"MTA2","MTA2","TAD_1691"
"MTA3","MTA3","TAD_830"
"MTBP","MTBP","TAD_3179"
"MTCH1","MTCH1","TAD_353"
"MTCH2","MTCH2","TAD_1702"
"MTCP1NB;MTCP1","MTCP1NB;MTCP1","TAD_776"
"MTDH","MTDH","TAD_773"
"MTERFD2","MTERFD2","TAD_276"
"MTF1","MTF1","TAD_2658"
"MTF2","MTF2","TAD_2976"
"MTFMT","MTFMT","TAD_1251"
"MTFP1","MTFP1","TAD_2422"
"MTG1","MTG1","TAD_2528"
"MTHFD1","MTHFD1","TAD_1294"
"MTHFD2L","MTHFD2L","TAD_294"
"MTHFR","MTHFR","TAD_1099"
"MTHFS;AK054972","MTHFS;AK054972","TAD_2738"
"MTIF3","MTIF3","TAD_405"
"MTL5","MTL5","TAD_3067"
"MTMR10","MTMR10","TAD_1692"
"MTMR11","MTMR11","TAD_1697"
"MTMR3","MTMR3","TAD_2737"
"MTMR8","MTMR8","TAD_3564"
"MTMR9LP","MTMR9LP","TAD_2696"
"MTO1","MTO1","TAD_1170"
"MTOR","MTOR","TAD_3439"
"MTR","MTR","TAD_172"
"MTRF1","MTRF1","TAD_2541"
"MTRNR2L10","MTRNR2L10","TAD_3008"
"MTRNR2L2","MTRNR2L2","TAD_1290"
"MTRNR2L4","MTRNR2L4","TAD_3150"
"MTRNR2L5","MTRNR2L5","TAD_62"
"MTRNR2L8","MTRNR2L8","TAD_902"
"MTTP","MTTP","TAD_468"
"MTVR2","MTVR2","TAD_4"
"MUC12","MUC12","TAD_2191"
"MUC13","MUC13","TAD_1662"
"MUC17","MUC17","TAD_523"
"MUC19","MUC19","TAD_692"
"MUC20","MUC20","TAD_199"
"MUC4","MUC4","TAD_513"
"MUC5AC","MUC5AC","TAD_217"
"MUC5B","MUC5B","TAD_944"
"MUDENG","MUDENG","TAD_997"
"MUM1","MUM1","TAD_1161"
"MURC","MURC","TAD_3271"
"MUS81","MUS81","TAD_1192"
"MUSK","MUSK","TAD_2034"
"MUSTN1","MUSTN1","TAD_555"
"MUTED","MUTED","TAD_3384"
"MUTYH","MUTYH","TAD_1334"
"MVK","MVK","TAD_3533"
"MVP","MVP","TAD_3679"
"MX1","MX1","TAD_1971"
"MX2","MX2","TAD_2024"
"MXRA7","MXRA7","TAD_2266"
"MYADM","MYADM","TAD_1297"
"MYBBP1A","MYBBP1A","TAD_1205"
"MYBL1","MYBL1","TAD_1978"
"MYBL2","MYBL2","TAD_243"
"MYBPC3","MYBPC3","TAD_2405"
"MYBPHL","MYBPHL","TAD_1290"
"MYCBPAP","MYCBPAP","TAD_727"
"MYCL1","MYCL1","TAD_3110"
"MYD88","MYD88","TAD_1610"
"MYEOV2","MYEOV2","TAD_3538"
"MYH10","MYH10","TAD_2638"
"MYH15","MYH15","TAD_91"
"MYH6","MYH6","TAD_1666"
"MYH7B","MYH7B","TAD_1424"
"MYL3","MYL3","TAD_501"
"MYL4","MYL4","TAD_2937"
"MYL6","MYL6","TAD_25"
"MYL6B","MYL6B","TAD_2826"
"MYLK3","MYLK3","TAD_22"
"MYLK4","MYLK4","TAD_2825"
"MYNN","MYNN","TAD_677"
"MYO15B","MYO15B","TAD_798"
"MYO1A","MYO1A","TAD_2010"
"MYO1B","MYO1B","TAD_1599"
"MYO1E","MYO1E","TAD_974"
"MYO1F","MYO1F","TAD_570"
"MYO1G;BC041623","MYO1G;BC041623","TAD_2208"
"MYO3A","MYO3A","TAD_1606"
"MYO3B","MYO3B","TAD_2072"
"MYO7A","MYO7A","TAD_2484"
"MYO9B","MYO9B","TAD_259"
"MYOM1","MYOM1","TAD_3135"
"MYOM2","MYOM2","TAD_444"
"MYOZ3","MYOZ3","TAD_1947"
"MYPN","MYPN","TAD_1386"
"MYT1","MYT1","TAD_2184"
"MZT2A","MZT2A","TAD_3178"
"N4BP2L1","N4BP2L1","TAD_590"
"N4BP2L2;HV496701","N4BP2L2;HV496701","TAD_289"
"N6AMT2","N6AMT2","TAD_1703"
"NAA10","NAA10","TAD_2738"
"NAA16","NAA16","TAD_234"
"NAA25","NAA25","TAD_605"
"NAA35","NAA35","TAD_2320"
"NAA40","NAA40","TAD_1003"
"NAA60","NAA60","TAD_3328"
"NAAA","NAAA","TAD_124"
"NAALADL1","NAALADL1","TAD_1344"
"NAB1","NAB1","TAD_1731"
"NAB2","NAB2","TAD_507"
"NACA2","NACA2","TAD_3400"
"NACAD","NACAD","TAD_112"
"NACC1","NACC1","TAD_1451"
"NACC2","NACC2","TAD_178"
"NADKD1","NADKD1","TAD_3248"
"NAE1","NAE1","TAD_902"
"NAF1","NAF1","TAD_172"
"NAGA","NAGA","TAD_667"
"NAGS","NAGS","TAD_1428"
"NAMPT","NAMPT","TAD_870"
"NANOGNB","NANOGNB","TAD_1127"
"NANP","NANP","TAD_1618"
"NAP1L2","NAP1L2","TAD_2439"
"NAP1L5","NAP1L5","TAD_1789"
"NAP1L6","NAP1L6","TAD_686"
"NAPA","NAPA","TAD_34"
"NAPRT1","NAPRT1","TAD_714"
"NARF","NARF","TAD_2376"
"NARFL","NARFL","TAD_137"
"NARG2","NARG2","TAD_887"
"NARS2","NARS2","TAD_3505"
"NAT1","NAT1","TAD_1734"
"NAT10","NAT10","TAD_2602"
"NAT14","NAT14","TAD_624"
"NAT16","NAT16","TAD_141"
"NAT2","NAT2","TAD_1722"
"NAT8L","NAT8L","TAD_883"
"NAT9","NAT9","TAD_3067"
"NAV2","NAV2","TAD_512"
"NBEAL1","NBEAL1","TAD_1534"
"NBEAL2","NBEAL2","TAD_1013"
"NBPF11;KIAA1245;NBPF10;NBPF14;AF161426;NBPF9;NBPF1;AG10;AF380582","NBPF11;KIAA1245;NBPF10;NBPF14;AF161426;NBPF9;NBPF1;AG10;AF380582","TAD_1428"
"NBPF16","NBPF16","TAD_213"
"NBPF3","NBPF3","TAD_911"
"NCAN","NCAN","TAD_2268"
"NCAPD2","NCAPD2","TAD_228"
"NCAPD3","NCAPD3","TAD_2836"
"NCAPH","NCAPH","TAD_1424"
"NCAPH2","NCAPH2","TAD_180"
"NCBP2","NCBP2","TAD_1203"
"NCCRP1","NCCRP1","TAD_2094"
"NCDN","NCDN","TAD_941"
"NCEH1","NCEH1","TAD_2696"
"NCF2","NCF2","TAD_169"
"NCF4","NCF4","TAD_3222"
"NCKAP1","NCKAP1","TAD_1595"
"NCKAP5L","NCKAP5L","TAD_1615"
"NCLN","NCLN","TAD_1614"
"NCOA2","NCOA2","TAD_1595"
"NCOA5","NCOA5","TAD_987"
"NCOA6","NCOA6","TAD_718"
"NCS1","NCS1","TAD_450"
"NCSTN","NCSTN","TAD_3519"
"NDFIP1","NDFIP1","TAD_1697"
"NDOR1","NDOR1","TAD_1727"
"NDRG1;AX746885","NDRG1;AX746885","TAD_1038"
"NDRG2","NDRG2","TAD_666"
"NDRG3","NDRG3","TAD_3624"
"NDRG4","NDRG4","TAD_2242"
"NDST1","NDST1","TAD_207"
"NDUFA11","NDUFA11","TAD_1689"
"NDUFA2","NDUFA2","TAD_3307"
"NDUFA4","NDUFA4","TAD_3574"
"NDUFA6","NDUFA6","TAD_2093"
"NDUFA8","NDUFA8","TAD_569"
